entry_id,student_id,date,day_of_week,meal_type,entry_time,is_sunday,is_exam_week,mess_block
MESS0031649,STU0380,2024-01-27,Saturday,Dinner,19:23,False,False,Mess_B
MESS0031650,STU0382,2024-01-27,Saturday,Dinner,19:44,False,False,Mess_A
MESS0031651,STU0383,2024-01-27,Saturday,Dinner,19:40,False,False,Mess_A
MESS0031652,STU0384,2024-01-27,Saturday,Dinner,20:22,False,False,Mess_B
MESS0031653,STU0385,2024-01-27,Saturday,Dinner,19:19,False,False,Mess_B
MESS0031654,STU0386,2024-01-27,Saturday,Dinner,20:47,False,False,Mess_B
MESS0031655,STU0387,2024-01-27,Saturday,Dinner,19:54,False,False,Mess_B
MESS0031656,STU0388,2024-01-27,Saturday,Dinner,20:56,False,False,Mess_A
MESS0031657,STU0389,2024-01-27,Saturday,Dinner,20:55,False,False,Mess_A
MESS0031658,STU0390,2024-01-27,Saturday,Dinner,20:43,False,False,Mess_B
MESS0031659,STU0391,2024-01-27,Saturday,Dinner,19:38,False,False,Mess_A
MESS0031660,STU0392,2024-01-27,Saturday,Dinner,19:05,False,False,Mess_B
MESS0031661,STU0393,2024-01-27,Saturday,Dinner,19:10,False,False,Mess_A
MESS0031662,STU0397,2024-01-27,Saturday,Dinner,20:07,False,False,Mess_B
MESS0031663,STU0398,2024-01-27,Saturday,Dinner,19:49,False,False,Mess_A
MESS0031664,STU0399,2024-01-27,Saturday,Dinner,20:47,False,False,Mess_A
MESS0031665,STU0400,2024-01-27,Saturday,Dinner,20:14,False,False,Mess_A
MESS0031666,STU0401,2024-01-27,Saturday,Dinner,20:41,False,False,Mess_B
MESS0031667,STU0402,2024-01-27,Saturday,Dinner,20:46,False,False,Mess_A
MESS0031668,STU0403,2024-01-27,Saturday,Dinner,20:01,False,False,Mess_A
MESS0031669,STU0404,2024-01-27,Saturday,Dinner,19:06,False,False,Mess_B
MESS0031670,STU0405,2024-01-27,Saturday,Dinner,20:51,False,False,Mess_B
MESS0031671,STU0406,2024-01-27,Saturday,Dinner,19:11,False,False,Mess_B
MESS0031672,STU0408,2024-01-27,Saturday,Dinner,20:31,False,False,Mess_B
MESS0031673,STU0410,2024-01-27,Saturday,Dinner,19:59,False,False,Mess_B
MESS0031674,STU0412,2024-01-27,Saturday,Dinner,20:04,False,False,Mess_B
MESS0031675,STU0413,2024-01-27,Saturday,Dinner,20:08,False,False,Mess_B
MESS0031676,STU0414,2024-01-27,Saturday,Dinner,20:52,False,False,Mess_B
MESS0031677,STU0415,2024-01-27,Saturday,Dinner,20:46,False,False,Mess_B
MESS0031678,STU0416,2024-01-27,Saturday,Dinner,19:31,False,False,Mess_B
MESS0031679,STU0417,2024-01-27,Saturday,Dinner,19:19,False,False,Mess_A
MESS0031680,STU0418,2024-01-27,Saturday,Dinner,20:20,False,False,Mess_A
MESS0031681,STU0419,2024-01-27,Saturday,Dinner,19:15,False,False,Mess_B
MESS0031682,STU0420,2024-01-27,Saturday,Dinner,19:38,False,False,Mess_A
MESS0031683,STU0421,2024-01-27,Saturday,Dinner,20:27,False,False,Mess_A
MESS0031684,STU0422,2024-01-27,Saturday,Dinner,19:07,False,False,Mess_B
MESS0031685,STU0423,2024-01-27,Saturday,Dinner,20:18,False,False,Mess_B
MESS0031686,STU0424,2024-01-27,Saturday,Dinner,19:48,False,False,Mess_B
MESS0031687,STU0425,2024-01-27,Saturday,Dinner,19:33,False,False,Mess_B
MESS0031688,STU0426,2024-01-27,Saturday,Dinner,20:16,False,False,Mess_A
MESS0031689,STU0427,2024-01-27,Saturday,Dinner,19:34,False,False,Mess_B
MESS0031690,STU0428,2024-01-27,Saturday,Dinner,20:05,False,False,Mess_B
MESS0031691,STU0429,2024-01-27,Saturday,Dinner,20:19,False,False,Mess_B
MESS0031692,STU0431,2024-01-27,Saturday,Dinner,19:58,False,False,Mess_B
MESS0031693,STU0432,2024-01-27,Saturday,Dinner,19:34,False,False,Mess_B
MESS0031694,STU0433,2024-01-27,Saturday,Dinner,20:10,False,False,Mess_B
MESS0031695,STU0435,2024-01-27,Saturday,Dinner,19:44,False,False,Mess_B
MESS0031696,STU0436,2024-01-27,Saturday,Dinner,20:43,False,False,Mess_A
MESS0031697,STU0437,2024-01-27,Saturday,Dinner,21:00,False,False,Mess_B
MESS0031698,STU0438,2024-01-27,Saturday,Dinner,19:47,False,False,Mess_A
MESS0031699,STU0439,2024-01-27,Saturday,Dinner,20:33,False,False,Mess_A
MESS0031700,STU0440,2024-01-27,Saturday,Dinner,20:01,False,False,Mess_B
MESS0031701,STU0441,2024-01-27,Saturday,Dinner,19:01,False,False,Mess_B
MESS0031702,STU0442,2024-01-27,Saturday,Dinner,20:03,False,False,Mess_B
MESS0031703,STU0444,2024-01-27,Saturday,Dinner,19:01,False,False,Mess_A
MESS0031704,STU0445,2024-01-27,Saturday,Dinner,20:56,False,False,Mess_A
MESS0031705,STU0446,2024-01-27,Saturday,Dinner,20:20,False,False,Mess_A
MESS0031706,STU0447,2024-01-27,Saturday,Dinner,20:27,False,False,Mess_A
MESS0031707,STU0448,2024-01-27,Saturday,Dinner,19:31,False,False,Mess_A
MESS0031708,STU0449,2024-01-27,Saturday,Dinner,20:49,False,False,Mess_B
MESS0031709,STU0451,2024-01-27,Saturday,Dinner,19:01,False,False,Mess_B
MESS0031710,STU0453,2024-01-27,Saturday,Dinner,19:20,False,False,Mess_B
MESS0031711,STU0455,2024-01-27,Saturday,Dinner,19:11,False,False,Mess_A
MESS0031712,STU0456,2024-01-27,Saturday,Dinner,20:55,False,False,Mess_A
MESS0031713,STU0457,2024-01-27,Saturday,Dinner,20:14,False,False,Mess_B
MESS0031714,STU0458,2024-01-27,Saturday,Dinner,20:37,False,False,Mess_B
MESS0031715,STU0459,2024-01-27,Saturday,Dinner,20:05,False,False,Mess_A
MESS0031716,STU0460,2024-01-27,Saturday,Dinner,19:59,False,False,Mess_B
MESS0031717,STU0461,2024-01-27,Saturday,Dinner,19:39,False,False,Mess_B
MESS0031718,STU0462,2024-01-27,Saturday,Dinner,20:01,False,False,Mess_A
MESS0031719,STU0464,2024-01-27,Saturday,Dinner,19:40,False,False,Mess_A
MESS0031720,STU0465,2024-01-27,Saturday,Dinner,20:48,False,False,Mess_A
MESS0031721,STU0466,2024-01-27,Saturday,Dinner,19:54,False,False,Mess_B
MESS0031722,STU0467,2024-01-27,Saturday,Dinner,19:08,False,False,Mess_B
MESS0031723,STU0470,2024-01-27,Saturday,Dinner,20:06,False,False,Mess_A
MESS0031724,STU0471,2024-01-27,Saturday,Dinner,19:31,False,False,Mess_A
MESS0031725,STU0472,2024-01-27,Saturday,Dinner,19:49,False,False,Mess_B
MESS0031726,STU0473,2024-01-27,Saturday,Dinner,20:39,False,False,Mess_B
MESS0031727,STU0474,2024-01-27,Saturday,Dinner,19:05,False,False,Mess_B
MESS0031728,STU0475,2024-01-27,Saturday,Dinner,19:36,False,False,Mess_A
MESS0031729,STU0476,2024-01-27,Saturday,Dinner,19:47,False,False,Mess_A
MESS0031730,STU0478,2024-01-27,Saturday,Dinner,19:08,False,False,Mess_A
MESS0031731,STU0480,2024-01-27,Saturday,Dinner,19:10,False,False,Mess_A
MESS0031732,STU0481,2024-01-27,Saturday,Dinner,19:05,False,False,Mess_B
MESS0031733,STU0482,2024-01-27,Saturday,Dinner,20:31,False,False,Mess_A
MESS0031734,STU0483,2024-01-27,Saturday,Dinner,20:41,False,False,Mess_A
MESS0031735,STU0484,2024-01-27,Saturday,Dinner,20:34,False,False,Mess_A
MESS0031736,STU0485,2024-01-27,Saturday,Dinner,12:00,False,False,Mess_A
MESS0031737,STU0486,2024-01-27,Saturday,Dinner,19:37,False,False,Mess_A
MESS0031738,STU0488,2024-01-27,Saturday,Dinner,20:37,False,False,Mess_B
MESS0031739,STU0492,2024-01-27,Saturday,Dinner,20:31,False,False,Mess_A
MESS0031740,STU0493,2024-01-27,Saturday,Dinner,20:14,False,False,Mess_A
MESS0031741,STU0494,2024-01-27,Saturday,Dinner,19:28,False,False,Mess_B
MESS0031742,STU0495,2024-01-27,Saturday,Dinner,20:17,False,False,Mess_B
MESS0031743,STU0496,2024-01-27,Saturday,Dinner,20:56,False,False,Mess_B
MESS0031744,STU0497,2024-01-27,Saturday,Dinner,20:02,False,False,Mess_A
MESS0031745,STU0498,2024-01-27,Saturday,Dinner,20:14,False,False,Mess_A
MESS0031746,STU0500,2024-01-27,Saturday,Dinner,20:20,False,False,Mess_B
MESS0031747,STU0006,2024-01-28,Sunday,Breakfast,07:32,True,False,Mess_A
MESS0031748,STU0008,2024-01-28,Sunday,Breakfast,08:36,True,False,Mess_B
MESS0031749,STU0022,2024-01-28,Sunday,Breakfast,08:28,True,False,Mess_B
MESS0031750,STU0026,2024-01-28,Sunday,Breakfast,08:38,True,False,Mess_B
MESS0031751,STU0027,2024-01-28,Sunday,Breakfast,07:40,True,False,Mess_A
MESS0031752,STU0041,2024-01-28,Sunday,Breakfast,08:52,True,False,Mess_B
MESS0031753,STU0048,2024-01-28,Sunday,Breakfast,08:51,True,False,Mess_A
MESS0031754,STU0050,2024-01-28,Sunday,Breakfast,08:48,True,False,Mess_B
MESS0031755,STU0051,2024-01-28,Sunday,Breakfast,07:30,True,False,Mess_B
MESS0031756,STU0054,2024-01-28,Sunday,Breakfast,07:16,True,False,Mess_A
MESS0031757,STU0059,2024-01-28,Sunday,Breakfast,07:01,True,False,Mess_A
MESS0031758,STU0062,2024-01-28,Sunday,Breakfast,07:44,True,False,Mess_A
MESS0031759,STU0069,2024-01-28,Sunday,Breakfast,08:15,True,False,Mess_A
MESS0031760,STU0074,2024-01-28,Sunday,Breakfast,07:00,True,False,Mess_B
MESS0031761,STU0077,2024-01-28,Sunday,Breakfast,08:34,True,False,Mess_A
MESS0031762,STU0079,2024-01-28,Sunday,Breakfast,07:59,True,False,Mess_B
MESS0031763,STU0082,2024-01-28,Sunday,Breakfast,07:51,True,False,Mess_B
MESS0031764,STU0083,2024-01-28,Sunday,Breakfast,08:45,True,False,Mess_A
MESS0031765,STU0096,2024-01-28,Sunday,Breakfast,08:14,True,False,Mess_B
MESS0031766,STU0103,2024-01-28,Sunday,Breakfast,08:49,True,False,Mess_B
MESS0031767,STU0104,2024-01-28,Sunday,Breakfast,08:19,True,False,Mess_A
MESS0031768,STU0105,2024-01-28,Sunday,Breakfast,08:42,True,False,Mess_A
MESS0031769,STU0109,2024-01-28,Sunday,Breakfast,07:20,True,False,Mess_A
MESS0031770,STU0117,2024-01-28,Sunday,Breakfast,07:36,True,False,Mess_A
MESS0031771,STU0120,2024-01-28,Sunday,Breakfast,07:01,True,False,Mess_B
MESS0031772,STU0123,2024-01-28,Sunday,Breakfast,08:12,True,False,Mess_B
MESS0031773,STU0124,2024-01-28,Sunday,Breakfast,07:17,True,False,Mess_B
MESS0031774,STU0128,2024-01-28,Sunday,Breakfast,07:19,True,False,Mess_A
MESS0031775,STU0130,2024-01-28,Sunday,Breakfast,08:38,True,False,Mess_A
MESS0031776,STU0137,2024-01-28,Sunday,Breakfast,07:45,True,False,Mess_B
MESS0031777,STU0143,2024-01-28,Sunday,Breakfast,07:04,True,False,Mess_B
MESS0031778,STU0149,2024-01-28,Sunday,Breakfast,07:19,True,False,Mess_A
MESS0031779,STU0158,2024-01-28,Sunday,Breakfast,08:55,True,False,Mess_B
MESS0031780,STU0161,2024-01-28,Sunday,Breakfast,08:17,True,False,Mess_A
MESS0031781,STU0170,2024-01-28,Sunday,Breakfast,07:44,True,False,Mess_A
MESS0031782,STU0180,2024-01-28,Sunday,Breakfast,08:05,True,False,Mess_A
MESS0031783,STU0186,2024-01-28,Sunday,Breakfast,08:10,True,False,Mess_A
MESS0031784,STU0189,2024-01-28,Sunday,Breakfast,08:58,True,False,Mess_B
MESS0031785,STU0195,2024-01-28,Sunday,Breakfast,08:48,True,False,Mess_B
MESS0031786,STU0204,2024-01-28,Sunday,Breakfast,08:08,True,False,Mess_A
MESS0031787,STU0226,2024-01-28,Sunday,Breakfast,07:40,True,False,Mess_B
MESS0031788,STU0241,2024-01-28,Sunday,Breakfast,07:43,True,False,Mess_A
MESS0031789,STU0244,2024-01-28,Sunday,Breakfast,08:07,True,False,Mess_B
MESS0031790,STU0246,2024-01-28,Sunday,Breakfast,07:40,True,False,Mess_B
MESS0031791,STU0247,2024-01-28,Sunday,Breakfast,08:27,True,False,Mess_B
MESS0031792,STU0248,2024-01-28,Sunday,Breakfast,07:03,True,False,Mess_A
MESS0031793,STU0249,2024-01-28,Sunday,Breakfast,07:01,True,False,Mess_A
MESS0031794,STU0255,2024-01-28,Sunday,Breakfast,07:17,True,False,Mess_B
MESS0031795,STU0262,2024-01-28,Sunday,Breakfast,07:59,True,False,Mess_A
MESS0031796,STU0266,2024-01-28,Sunday,Breakfast,07:42,True,False,Mess_B
MESS0031797,STU0275,2024-01-28,Sunday,Breakfast,07:45,True,False,Mess_B
MESS0031798,STU0276,2024-01-28,Sunday,Breakfast,07:56,True,False,Mess_B
MESS0031799,STU0280,2024-01-28,Sunday,Breakfast,07:56,True,False,Mess_A
MESS0031800,STU0281,2024-01-28,Sunday,Breakfast,07:54,True,False,Mess_B
MESS0031801,STU0287,2024-01-28,Sunday,Breakfast,07:32,True,False,Mess_B
MESS0031802,STU0289,2024-01-28,Sunday,Breakfast,08:05,True,False,Mess_B
MESS0031803,STU0302,2024-01-28,Sunday,Breakfast,08:05,True,False,Mess_B
MESS0031804,STU0303,2024-01-28,Sunday,Breakfast,07:14,True,False,Mess_B
MESS0031805,STU0340,2024-01-28,Sunday,Breakfast,08:47,True,False,Mess_A
MESS0031806,STU0344,2024-01-28,Sunday,Breakfast,07:01,True,False,Mess_B
MESS0031807,STU0346,2024-01-28,Sunday,Breakfast,08:13,True,False,Mess_A
MESS0031808,STU0355,2024-01-28,Sunday,Breakfast,07:23,True,False,Mess_B
MESS0031809,STU0358,2024-01-28,Sunday,Breakfast,12:00,True,False,Mess_B
MESS0031810,STU0361,2024-01-28,Sunday,Breakfast,08:54,True,False,Mess_A
MESS0031811,STU0364,2024-01-28,Sunday,Breakfast,07:33,True,False,Mess_A
MESS0031812,STU0370,2024-01-28,Sunday,Breakfast,07:39,True,False,Mess_A
MESS0031813,STU0371,2024-01-28,Sunday,Breakfast,08:08,True,False,Mess_A
MESS0031814,STU0380,2024-01-28,Sunday,Breakfast,07:02,True,False,Mess_B
MESS0031815,STU0382,2024-01-28,Sunday,Breakfast,07:15,True,False,Mess_B
MESS0031816,STU0384,2024-01-28,Sunday,Breakfast,08:31,True,False,Mess_A
MESS0031817,STU0393,2024-01-28,Sunday,Breakfast,07:15,True,False,Mess_A
MESS0031818,STU0395,2024-01-28,Sunday,Breakfast,08:44,True,False,Mess_B
MESS0031819,STU0397,2024-01-28,Sunday,Breakfast,08:32,True,False,Mess_A
MESS0031820,STU0401,2024-01-28,Sunday,Breakfast,08:40,True,False,Mess_A
MESS0031821,STU0402,2024-01-28,Sunday,Breakfast,08:02,True,False,Mess_A
MESS0031822,STU0407,2024-01-28,Sunday,Breakfast,07:01,True,False,Mess_B
MESS0031823,STU0416,2024-01-28,Sunday,Breakfast,08:26,True,False,Mess_B
MESS0031824,STU0427,2024-01-28,Sunday,Breakfast,08:18,True,False,Mess_A
MESS0031825,STU0430,2024-01-28,Sunday,Breakfast,07:52,True,False,Mess_B
MESS0031826,STU0432,2024-01-28,Sunday,Breakfast,07:15,True,False,Mess_A
MESS0031827,STU0434,2024-01-28,Sunday,Breakfast,07:16,True,False,Mess_B
MESS0031828,STU0449,2024-01-28,Sunday,Breakfast,08:08,True,False,Mess_A
MESS0031829,STU0450,2024-01-28,Sunday,Breakfast,07:02,True,False,Mess_B
MESS0031830,STU0451,2024-01-28,Sunday,Breakfast,08:54,True,False,Mess_A
MESS0031831,STU0453,2024-01-28,Sunday,Breakfast,07:51,True,False,Mess_A
MESS0031832,STU0457,2024-01-28,Sunday,Breakfast,07:51,True,False,Mess_A
MESS0031833,STU0461,2024-01-28,Sunday,Breakfast,08:44,True,False,Mess_B
MESS0031834,STU0465,2024-01-28,Sunday,Breakfast,07:20,True,False,Mess_A
MESS0031835,STU0469,2024-01-28,Sunday,Breakfast,08:44,True,False,Mess_B
MESS0031836,STU0479,2024-01-28,Sunday,Breakfast,08:14,True,False,Mess_A
MESS0031837,STU0491,2024-01-28,Sunday,Breakfast,08:05,True,False,Mess_B
MESS0031838,STU0499,2024-01-28,Sunday,Breakfast,08:18,True,False,Mess_B
MESS0031839,STU0500,2024-01-28,Sunday,Breakfast,07:21,True,False,Mess_A
MESS0031840,STU0001,2024-01-28,Sunday,Lunch,12:42,True,False,Mess_B
MESS0031841,STU0002,2024-01-28,Sunday,Lunch,12:00,True,False,Mess_B
MESS0031842,STU0003,2024-01-28,Sunday,Lunch,12:29,True,False,Mess_B
MESS0031843,STU0004,2024-01-28,Sunday,Lunch,13:04,True,False,Mess_A
MESS0031844,STU0005,2024-01-28,Sunday,Lunch,13:18,True,False,Mess_B
MESS0031845,STU0006,2024-01-28,Sunday,Lunch,12:57,True,False,Mess_A
MESS0031846,STU0007,2024-01-28,Sunday,Lunch,13:22,True,False,Mess_A
MESS0031847,STU0008,2024-01-28,Sunday,Lunch,13:47,True,False,Mess_B
MESS0031848,STU0009,2024-01-28,Sunday,Lunch,12:25,True,False,Mess_B
MESS0031849,STU0010,2024-01-28,Sunday,Lunch,13:36,True,False,Mess_A
MESS0031850,STU0011,2024-01-28,Sunday,Lunch,12:14,True,False,Mess_A
MESS0031851,STU0012,2024-01-28,Sunday,Lunch,12:20,True,False,Mess_A
MESS0031852,STU0013,2024-01-28,Sunday,Lunch,12:35,True,False,Mess_B
MESS0031853,STU0015,2024-01-28,Sunday,Lunch,13:36,True,False,Mess_B
MESS0031854,STU0016,2024-01-28,Sunday,Lunch,12:59,True,False,Mess_A
MESS0031855,STU0017,2024-01-28,Sunday,Lunch,13:13,True,False,Mess_A
MESS0031856,STU0018,2024-01-28,Sunday,Lunch,12:17,True,False,Mess_A
MESS0031857,STU0019,2024-01-28,Sunday,Lunch,12:59,True,False,Mess_A
MESS0031858,STU0020,2024-01-28,Sunday,Lunch,12:11,True,False,Mess_A
MESS0031859,STU0021,2024-01-28,Sunday,Lunch,13:51,True,False,Mess_A
MESS0031860,STU0023,2024-01-28,Sunday,Lunch,12:15,True,False,Mess_A
MESS0031861,STU0025,2024-01-28,Sunday,Lunch,12:26,True,False,Mess_B
MESS0031862,STU0026,2024-01-28,Sunday,Lunch,12:18,True,False,Mess_A
MESS0031863,STU0027,2024-01-28,Sunday,Lunch,13:13,True,False,Mess_B
MESS0031864,STU0028,2024-01-28,Sunday,Lunch,13:35,True,False,Mess_B
MESS0031865,STU0029,2024-01-28,Sunday,Lunch,12:28,True,False,Mess_A
MESS0031866,STU0030,2024-01-28,Sunday,Lunch,12:03,True,False,Mess_B
MESS0031867,STU0031,2024-01-28,Sunday,Lunch,13:26,True,False,Mess_B
MESS0031868,STU0032,2024-01-28,Sunday,Lunch,13:36,True,False,Mess_B
MESS0031869,STU0033,2024-01-28,Sunday,Lunch,13:38,True,False,Mess_B
MESS0031870,STU0035,2024-01-28,Sunday,Lunch,13:09,True,False,Mess_A
MESS0031871,STU0036,2024-01-28,Sunday,Lunch,13:20,True,False,Mess_B
MESS0031872,STU0038,2024-01-28,Sunday,Lunch,12:56,True,False,Mess_B
MESS0031873,STU0040,2024-01-28,Sunday,Lunch,12:40,True,False,Mess_A
MESS0031874,STU0041,2024-01-28,Sunday,Lunch,12:17,True,False,Mess_B
MESS0031875,STU0042,2024-01-28,Sunday,Lunch,13:45,True,False,Mess_A
MESS0031876,STU0043,2024-01-28,Sunday,Lunch,12:07,True,False,Mess_B
MESS0031877,STU0044,2024-01-28,Sunday,Lunch,12:34,True,False,Mess_A
MESS0031878,STU0045,2024-01-28,Sunday,Lunch,13:18,True,False,Mess_A
MESS0031879,STU0046,2024-01-28,Sunday,Lunch,13:48,True,False,Mess_A
MESS0031880,STU0047,2024-01-28,Sunday,Lunch,13:51,True,False,Mess_A
MESS0031881,STU0048,2024-01-28,Sunday,Lunch,13:33,True,False,Mess_A
MESS0031882,STU0049,2024-01-28,Sunday,Lunch,13:29,True,False,Mess_B
MESS0031883,STU0050,2024-01-28,Sunday,Lunch,13:03,True,False,Mess_B
MESS0031884,STU0051,2024-01-28,Sunday,Lunch,14:00,True,False,Mess_B
MESS0031885,STU0052,2024-01-28,Sunday,Lunch,13:50,True,False,Mess_A
MESS0031886,STU0053,2024-01-28,Sunday,Lunch,13:21,True,False,Mess_A
MESS0031887,STU0056,2024-01-28,Sunday,Lunch,12:39,True,False,Mess_B
MESS0031888,STU0057,2024-01-28,Sunday,Lunch,13:20,True,False,Mess_A
MESS0031889,STU0058,2024-01-28,Sunday,Lunch,12:19,True,False,Mess_B
MESS0031890,STU0059,2024-01-28,Sunday,Lunch,13:38,True,False,Mess_A
MESS0031891,STU0060,2024-01-28,Sunday,Lunch,12:15,True,False,Mess_A
MESS0031892,STU0061,2024-01-28,Sunday,Lunch,13:37,True,False,Mess_B
MESS0031893,STU0062,2024-01-28,Sunday,Lunch,12:38,True,False,Mess_B
MESS0031894,STU0063,2024-01-28,Sunday,Lunch,12:23,True,False,Mess_A
MESS0031895,STU0064,2024-01-28,Sunday,Lunch,13:11,True,False,Mess_B
MESS0031896,STU0065,2024-01-28,Sunday,Lunch,13:07,True,False,Mess_B
MESS0031897,STU0066,2024-01-28,Sunday,Lunch,12:53,True,False,Mess_B
MESS0031898,STU0067,2024-01-28,Sunday,Lunch,13:36,True,False,Mess_B
MESS0031899,STU0069,2024-01-28,Sunday,Lunch,12:58,True,False,Mess_B
MESS0031900,STU0070,2024-01-28,Sunday,Lunch,13:27,True,False,Mess_A
MESS0031901,STU0071,2024-01-28,Sunday,Lunch,12:34,True,False,Mess_B
MESS0031902,STU0072,2024-01-28,Sunday,Lunch,13:56,True,False,Mess_B
MESS0031903,STU0073,2024-01-28,Sunday,Lunch,13:59,True,False,Mess_B
MESS0031904,STU0075,2024-01-28,Sunday,Lunch,12:37,True,False,Mess_B
MESS0031905,STU0076,2024-01-28,Sunday,Lunch,12:43,True,False,Mess_A
MESS0031906,STU0077,2024-01-28,Sunday,Lunch,13:24,True,False,Mess_B
MESS0031907,STU0081,2024-01-28,Sunday,Lunch,13:19,True,False,Mess_A
MESS0031908,STU0082,2024-01-28,Sunday,Lunch,12:33,True,False,Mess_A
MESS0031909,STU0083,2024-01-28,Sunday,Lunch,12:40,True,False,Mess_A
MESS0031910,STU0086,2024-01-28,Sunday,Lunch,13:02,True,False,Mess_A
MESS0031911,STU0088,2024-01-28,Sunday,Lunch,13:08,True,False,Mess_B
MESS0031912,STU0090,2024-01-28,Sunday,Lunch,13:04,True,False,Mess_B
MESS0031913,STU0091,2024-01-28,Sunday,Lunch,12:02,True,False,Mess_B
MESS0031914,STU0094,2024-01-28,Sunday,Lunch,12:34,True,False,Mess_B
MESS0031915,STU0095,2024-01-28,Sunday,Lunch,12:54,True,False,Mess_B
MESS0031916,STU0097,2024-01-28,Sunday,Lunch,13:07,True,False,Mess_A
MESS0031917,STU0100,2024-01-28,Sunday,Lunch,13:19,True,False,Mess_B
MESS0031918,STU0101,2024-01-28,Sunday,Lunch,13:42,True,False,Mess_B
MESS0031919,STU0102,2024-01-28,Sunday,Lunch,12:39,True,False,Mess_A
MESS0031920,STU0103,2024-01-28,Sunday,Lunch,12:29,True,False,Mess_B
MESS0031921,STU0104,2024-01-28,Sunday,Lunch,12:25,True,False,Mess_B
MESS0031922,STU0105,2024-01-28,Sunday,Lunch,12:07,True,False,Mess_A
MESS0031923,STU0106,2024-01-28,Sunday,Lunch,12:48,True,False,Mess_B
MESS0031924,STU0107,2024-01-28,Sunday,Lunch,12:21,True,False,Mess_B
MESS0031925,STU0108,2024-01-28,Sunday,Lunch,12:30,True,False,Mess_B
MESS0031926,STU0109,2024-01-28,Sunday,Lunch,12:54,True,False,Mess_A
MESS0031927,STU0110,2024-01-28,Sunday,Lunch,14:00,True,False,Mess_B
MESS0031928,STU0111,2024-01-28,Sunday,Lunch,13:00,True,False,Mess_B
MESS0031929,STU0113,2024-01-28,Sunday,Lunch,13:41,True,False,Mess_B
MESS0031930,STU0114,2024-01-28,Sunday,Lunch,12:37,True,False,Mess_A
MESS0031931,STU0116,2024-01-28,Sunday,Lunch,12:47,True,False,Mess_B
MESS0031932,STU0117,2024-01-28,Sunday,Lunch,12:02,True,False,Mess_A
MESS0031933,STU0118,2024-01-28,Sunday,Lunch,12:21,True,False,Mess_A
MESS0031934,STU0119,2024-01-28,Sunday,Lunch,12:54,True,False,Mess_A
MESS0031935,STU0122,2024-01-28,Sunday,Lunch,13:19,True,False,Mess_B
MESS0031936,STU0123,2024-01-28,Sunday,Lunch,14:00,True,False,Mess_B
MESS0031937,STU0125,2024-01-28,Sunday,Lunch,12:08,True,False,Mess_A
MESS0031938,STU0127,2024-01-28,Sunday,Lunch,12:21,True,False,Mess_A
MESS0031939,STU0128,2024-01-28,Sunday,Lunch,12:44,True,False,Mess_A
MESS0031940,STU0129,2024-01-28,Sunday,Lunch,13:36,True,False,Mess_B
MESS0031941,STU0130,2024-01-28,Sunday,Lunch,13:59,True,False,Mess_A
MESS0031942,STU0131,2024-01-28,Sunday,Lunch,12:26,True,False,Mess_B
MESS0031943,STU0132,2024-01-28,Sunday,Lunch,12:52,True,False,Mess_A
MESS0031944,STU0133,2024-01-28,Sunday,Lunch,13:43,True,False,Mess_B
MESS0031945,STU0134,2024-01-28,Sunday,Lunch,12:10,True,False,Mess_B
MESS0031946,STU0135,2024-01-28,Sunday,Lunch,13:05,True,False,Mess_A
MESS0031947,STU0136,2024-01-28,Sunday,Lunch,12:53,True,False,Mess_B
MESS0031948,STU0137,2024-01-28,Sunday,Lunch,13:25,True,False,Mess_B
MESS0031949,STU0138,2024-01-28,Sunday,Lunch,12:50,True,False,Mess_A
MESS0031950,STU0139,2024-01-28,Sunday,Lunch,12:09,True,False,Mess_B
MESS0031951,STU0140,2024-01-28,Sunday,Lunch,13:52,True,False,Mess_A
MESS0031952,STU0141,2024-01-28,Sunday,Lunch,12:59,True,False,Mess_A
MESS0031953,STU0142,2024-01-28,Sunday,Lunch,12:10,True,False,Mess_A
MESS0031954,STU0144,2024-01-28,Sunday,Lunch,12:17,True,False,Mess_B
MESS0031955,STU0145,2024-01-28,Sunday,Lunch,12:01,True,False,Mess_B
MESS0031956,STU0146,2024-01-28,Sunday,Lunch,13:49,True,False,Mess_B
MESS0031957,STU0147,2024-01-28,Sunday,Lunch,12:33,True,False,Mess_A
MESS0031958,STU0148,2024-01-28,Sunday,Lunch,12:17,True,False,Mess_B
MESS0031959,STU0149,2024-01-28,Sunday,Lunch,13:28,True,False,Mess_A
MESS0031960,STU0151,2024-01-28,Sunday,Lunch,12:36,True,False,Mess_B
MESS0031961,STU0152,2024-01-28,Sunday,Lunch,13:32,True,False,Mess_A
MESS0031962,STU0153,2024-01-28,Sunday,Lunch,13:57,True,False,Mess_B
MESS0031963,STU0154,2024-01-28,Sunday,Lunch,12:34,True,False,Mess_A
MESS0031964,STU0155,2024-01-28,Sunday,Lunch,13:23,True,False,Mess_B
MESS0031965,STU0156,2024-01-28,Sunday,Lunch,13:50,True,False,Mess_A
MESS0031966,STU0158,2024-01-28,Sunday,Lunch,13:15,True,False,Mess_B
MESS0031967,STU0159,2024-01-28,Sunday,Lunch,13:21,True,False,Mess_B
MESS0031968,STU0160,2024-01-28,Sunday,Lunch,13:15,True,False,Mess_B
MESS0031969,STU0161,2024-01-28,Sunday,Lunch,13:43,True,False,Mess_A
MESS0031970,STU0162,2024-01-28,Sunday,Lunch,13:40,True,False,Mess_B
