student_id,date,day_of_week,login_time,duration_minutes,data_used_mb,access_point,device_type,is_exam_week,login_hour,is_night
STU0109,2024-03-16,Saturday,20:00,32,72.89,Hostel_H2,Laptop,False,20,0
STU0109,2024-03-17,Sunday,13:09,110,106.7,Block_B_F1,Mobile,False,13,0
STU0109,2024-03-17,Sunday,18:52,36,101.27,Hostel_H2,Laptop,False,18,0
STU0109,2024-03-17,Sunday,11:27,20,69.12,Hostel_H2,Laptop,False,11,0
STU0109,2024-03-17,Sunday,08:07,19,18.08,Hostel_H1,Mobile,False,8,0
STU0109,2024-03-18,Monday,07:36,49,60.82,Canteen,Laptop,False,7,0
STU0109,2024-03-18,Monday,12:49,43,142.79,Hostel_H1,Mobile,False,12,0
STU0109,2024-03-18,Monday,16:37,20,21.72,Canteen,Laptop,False,16,0
STU0109,2024-03-18,Monday,19:32,45,66.19,Labs,Mobile,False,19,0
STU0109,2024-03-19,Tuesday,09:43,23,34.21,Labs,Mobile,False,9,0
STU0109,2024-03-19,Tuesday,15:13,13,13.16,Block_B_F1,Mobile,False,15,0
STU0109,2024-03-19,Tuesday,13:52,15,41.59,Labs,Laptop,False,13,0
STU0109,2024-03-19,Tuesday,23:23,22,59.18,Block_A_F1,Tablet,False,23,1
STU0109,2024-03-20,Wednesday,23:20,28,20.67,Canteen,Mobile,False,23,1
STU0109,2024-03-21,Thursday,06:09,54,89.09,Hostel_H1,Mobile,False,6,0
STU0109,2024-03-21,Thursday,04:55,10,24.72,Labs,Tablet,False,4,0
STU0109,2024-03-21,Thursday,07:50,42,112.65,Hostel_H1,Laptop,False,7,0
STU0109,2024-03-21,Thursday,17:26,73,219.06,Block_A_F1,Tablet,False,17,0
STU0109,2024-03-22,Friday,23:50,18,22.96,Library,Tablet,False,23,1
STU0109,2024-03-22,Friday,17:01,22,61.76,Hostel_H1,Laptop,False,17,0
STU0109,2024-03-22,Friday,12:41,33,100.88,Hostel_H2,Mobile,False,12,0
STU0109,2024-03-23,Saturday,10:21,8,10.84,Block_A_F2,Laptop,False,10,0
STU0109,2024-03-23,Saturday,09:28,177,430.4,Canteen,Laptop,False,9,0
STU0109,2024-03-23,Saturday,08:01,50,157.42,Block_A_F2,Tablet,False,8,0
STU0109,2024-03-23,Saturday,00:23,19,46.83,Labs,Tablet,False,0,0
STU0109,2024-03-24,Sunday,11:43,13,27.71,Hostel_H1,Laptop,False,11,0
STU0109,2024-03-24,Sunday,17:31,28,57.1,Hostel_H1,Tablet,False,17,0
STU0109,2024-03-25,Monday,09:07,25,66.31,Block_A_F1,Tablet,False,9,0
STU0109,2024-03-26,Tuesday,12:07,10,15.65,Hostel_H1,Mobile,False,12,0
STU0109,2024-03-27,Wednesday,06:59,40,72.66,Block_A_F1,Mobile,False,6,0
STU0109,2024-03-27,Wednesday,07:17,34,89.41,Library,Laptop,False,7,0
STU0109,2024-03-28,Thursday,06:23,56,94.62,Canteen,Mobile,False,6,0
STU0109,2024-03-28,Thursday,03:57,20,11.75,Block_A_F1,Laptop,False,3,0
STU0109,2024-03-30,Saturday,00:10,12,40.71,Block_A_F2,Tablet,False,0,0
STU0109,2024-03-30,Saturday,19:20,12,16.4,Library,Mobile,False,19,0
STU0109,2024-03-31,Sunday,22:51,27,36.01,Block_A_F2,Laptop,False,22,1
STU0109,2024-03-31,Sunday,08:00,22,55.8,Hostel_H2,Tablet,False,8,0
STU0109,2024-03-31,Sunday,09:48,64,172.06,Block_B_F1,Laptop,False,9,0
STU0109,2024-03-31,Sunday,21:53,35,27.22,Hostel_H1,Laptop,False,21,1
STU0110,2024-01-01,Monday,13:36,39,23.76,Hostel_H1,Tablet,False,13,0
STU0110,2024-01-02,Tuesday,07:13,18,44.69,Block_A_F1,Mobile,False,7,0
STU0110,2024-01-02,Tuesday,07:40,43,61.12,Library,Mobile,False,7,0
STU0110,2024-01-04,Thursday,19:01,92,95.34,Canteen,Mobile,False,19,0
STU0110,2024-01-04,Thursday,08:17,33,83.66,Canteen,Laptop,False,8,0
STU0110,2024-01-04,Thursday,16:07,80,87.79,Canteen,Mobile,False,16,0
STU0110,2024-01-05,Friday,23:11,8,14.87,Block_A_F1,Tablet,False,23,1
STU0110,2024-01-06,Saturday,17:36,65,194.21,Hostel_H2,Laptop,False,17,0
STU0110,2024-01-06,Saturday,10:47,24,32.62,Library,Tablet,False,10,0
STU0110,2024-01-06,Saturday,10:30,27,62.16,Hostel_H2,Laptop,False,10,0
STU0110,2024-01-06,Saturday,09:15,87,165.62,Library,Laptop,False,9,0
STU0110,2024-01-07,Sunday,19:10,19,47.98,Labs,Tablet,False,19,0
STU0110,2024-01-07,Sunday,03:16,16,18.06,Block_A_F2,Tablet,False,3,0
STU0110,2024-01-07,Sunday,04:24,37,116.26,Block_B_F1,Laptop,False,4,0
STU0110,2024-01-07,Sunday,18:51,8,69.65,Hostel_H1,Tablet,False,18,0
STU0110,2024-01-08,Monday,19:24,24,50.99,Block_A_F2,Laptop,False,19,0
STU0110,2024-01-11,Thursday,05:08,300,565.45,Hostel_H2,Tablet,False,5,0
STU0110,2024-01-12,Friday,19:02,32,100.77,Block_A_F2,Laptop,False,19,0
STU0110,2024-01-12,Friday,18:07,38,98.04,Library,Tablet,False,18,0
STU0110,2024-01-12,Friday,17:05,56,178.82,Canteen,Mobile,False,17,0
STU0110,2024-01-13,Saturday,13:54,43,146.76,Block_A_F2,Mobile,False,13,0
STU0110,2024-01-13,Saturday,02:04,42,31.26,Labs,Tablet,False,2,0
STU0110,2024-01-13,Saturday,19:23,81,69.65,Labs,Laptop,False,19,0
STU0110,2024-01-14,Sunday,10:35,17,17.38,Block_A_F2,Mobile,False,10,0
STU0110,2024-01-15,Monday,18:27,44,69.35,Labs,Laptop,False,18,0
STU0110,2024-01-16,Tuesday,17:34,61,112.71,Labs,Tablet,False,17,0
STU0110,2024-01-16,Tuesday,19:04,132,175.02,Hostel_H1,Mobile,False,19,0
STU0110,2024-01-16,Tuesday,01:46,35,101.27,Block_B_F1,Mobile,False,1,0
STU0110,2024-01-16,Tuesday,17:09,28,93.9,Hostel_H1,Mobile,False,17,0
STU0110,2024-01-17,Wednesday,13:38,42,43.72,Block_B_F1,Laptop,False,13,0
STU0110,2024-01-18,Thursday,21:45,30,31.73,Hostel_H2,Tablet,False,21,1
STU0110,2024-01-19,Friday,08:13,22,14.62,Block_B_F1,Tablet,False,8,0
STU0110,2024-01-19,Friday,07:25,30,30.65,Block_A_F1,Tablet,False,7,0
STU0110,2024-01-20,Saturday,08:17,16,29.62,Labs,Tablet,False,8,0
STU0110,2024-01-20,Saturday,15:54,24,20.23,Block_A_F2,Mobile,False,15,0
STU0110,2024-01-20,Saturday,10:24,28,96.08,Canteen,Mobile,False,10,0
STU0110,2024-01-20,Saturday,13:39,30,96.55,Block_B_F1,Tablet,False,13,0
STU0110,2024-01-21,Sunday,20:02,19,60.37,Labs,Laptop,False,20,0
STU0110,2024-01-21,Sunday,09:40,17,47.96,Block_A_F1,Mobile,False,9,0
STU0110,2024-01-21,Sunday,17:58,28,15.52,Canteen,Tablet,False,17,0
STU0110,2024-01-23,Tuesday,09:22,31,21.75,Library,Mobile,False,9,0
STU0110,2024-01-24,Wednesday,08:42,34,23.84,Block_A_F2,Tablet,False,8,0
STU0110,2024-01-24,Wednesday,23:23,31,32.63,Block_A_F2,Mobile,False,23,1
STU0110,2024-01-24,Wednesday,01:27,24,76.07,Block_A_F2,Mobile,False,1,0
STU0110,2024-01-26,Friday,12:44,20,40.99,Block_A_F2,Laptop,False,12,0
STU0110,2024-01-26,Friday,07:40,78,232.22,Hostel_H1,Tablet,False,7,0
STU0110,2024-01-26,Friday,05:04,42,49.42,Hostel_H1,Laptop,False,5,0
STU0110,2024-01-26,Friday,09:08,85,121.06,Hostel_H2,Laptop,False,9,0
STU0110,2024-01-28,Sunday,07:56,17,9.53,Block_B_F1,Mobile,False,7,0
STU0110,2024-01-28,Sunday,18:21,205,472.73,Labs,Mobile,False,18,0
STU0110,2024-01-29,Monday,17:03,100,127.46,Block_A_F2,Tablet,False,17,0
STU0110,2024-01-30,Tuesday,09:58,159,254.41,Block_A_F2,Laptop,False,9,0
STU0110,2024-01-31,Wednesday,10:32,28,14.07,Hostel_H1,Laptop,False,10,0
STU0110,2024-01-31,Wednesday,08:46,18,30.46,Block_B_F1,Laptop,False,8,0
STU0110,2024-02-01,Thursday,05:40,33,17.75,Canteen,Tablet,False,5,0
STU0110,2024-02-01,Thursday,09:12,176,118.54,Hostel_H2,Mobile,False,9,0
STU0110,2024-02-01,Thursday,22:27,36,61.81,Library,Tablet,False,22,1
STU0110,2024-02-01,Thursday,12:41,16,20.14,Library,Laptop,False,12,0
STU0110,2024-02-02,Friday,18:46,29,46.4,Hostel_H1,Laptop,False,18,0
STU0110,2024-02-02,Friday,09:52,10,17.86,Block_A_F1,Laptop,False,9,0
STU0110,2024-02-02,Friday,10:26,59,92.13,Block_A_F2,Mobile,False,10,0
STU0110,2024-02-02,Friday,08:10,35,78.96,Hostel_H2,Laptop,False,8,0
STU0110,2024-02-03,Saturday,18:32,39,69.65,Block_A_F2,Laptop,False,18,0
STU0110,2024-02-03,Saturday,05:06,32,57.61,Block_A_F2,Tablet,False,5,0
STU0110,2024-02-03,Saturday,13:12,34,72.79,Labs,Tablet,False,13,0
STU0110,2024-02-04,Sunday,18:11,15,24.99,Block_A_F1,Tablet,False,18,0
STU0110,2024-02-04,Sunday,19:57,12,31.56,Block_A_F2,Tablet,False,19,0
STU0110,2024-02-05,Monday,18:38,158,262.5,Library,Mobile,False,18,0
STU0110,2024-02-05,Monday,23:23,38,71.11,Hostel_H1,Tablet,False,23,1
STU0110,2024-02-05,Monday,00:12,77,191.64,Labs,Tablet,False,0,0
STU0110,2024-02-06,Tuesday,04:18,80,168.92,Hostel_H2,Tablet,False,4,0
STU0110,2024-02-06,Tuesday,09:02,18,54.03,Library,Tablet,False,9,0
STU0110,2024-02-07,Wednesday,09:50,61,166.76,Hostel_H1,Mobile,False,9,0
STU0110,2024-02-07,Wednesday,08:59,59,69.65,Canteen,Laptop,False,8,0
STU0110,2024-02-07,Wednesday,08:41,42,54.92,Hostel_H2,Tablet,False,8,0
STU0110,2024-02-07,Wednesday,09:02,66,98.37,Library,Mobile,False,9,0
STU0110,2024-02-08,Thursday,17:37,50,165.38,Block_B_F1,Mobile,False,17,0
STU0110,2024-02-08,Thursday,09:57,49,167.62,Canteen,Mobile,False,9,0
STU0110,2024-02-08,Thursday,22:28,57,134.39,Block_A_F1,Tablet,False,22,1
STU0110,2024-02-09,Friday,19:59,59,184.07,Library,Tablet,False,19,0
STU0110,2024-02-10,Saturday,13:11,42,37.91,Block_A_F1,Tablet,False,13,0
STU0110,2024-02-10,Saturday,04:56,158,384.67,Hostel_H2,Laptop,False,4,0
STU0110,2024-02-11,Sunday,08:12,15,11.37,Block_A_F2,Tablet,False,8,0
STU0110,2024-02-11,Sunday,07:18,50,141.05,Labs,Tablet,False,7,0
STU0110,2024-02-11,Sunday,11:48,26,26.17,Hostel_H2,Laptop,False,11,0
STU0110,2024-02-12,Monday,01:06,30,43.91,Hostel_H2,Tablet,False,1,0
STU0110,2024-02-13,Tuesday,05:13,25,44.67,Block_A_F2,Tablet,False,5,0
STU0110,2024-02-13,Tuesday,02:36,13,9.78,Canteen,Mobile,False,2,0
STU0110,2024-02-14,Wednesday,14:28,29,19.3,Library,Mobile,False,14,0
STU0110,2024-02-14,Wednesday,15:40,38,24.42,Hostel_H2,Mobile,False,15,0
STU0110,2024-02-14,Wednesday,09:45,84,218.02,Block_A_F2,Tablet,False,9,0
STU0110,2024-02-14,Wednesday,14:21,20,43.0,Library,Tablet,False,14,0
STU0110,2024-02-15,Thursday,18:49,7,3.88,Block_B_F1,Laptop,False,18,0
STU0110,2024-02-15,Thursday,08:33,25,32.99,Library,Mobile,False,8,0
STU0110,2024-02-15,Thursday,23:31,59,154.69,Labs,Mobile,False,23,1
STU0110,2024-02-15,Thursday,13:44,55,188.85,Block_A_F2,Laptop,False,13,0
STU0110,2024-02-16,Friday,08:23,12,27.31,Canteen,Mobile,False,8,0
STU0110,2024-02-16,Friday,12:56,36,92.55,Block_A_F1,Tablet,False,12,0
STU0110,2024-02-17,Saturday,05:49,46,152.19,Block_B_F1,Mobile,False,5,0
STU0110,2024-02-18,Sunday,08:05,62,123.36,Hostel_H1,Laptop,False,8,0
STU0110,2024-02-18,Sunday,14:57,13,7.08,Block_A_F1,Mobile,False,14,0
STU0110,2024-02-18,Sunday,20:36,46,45.64,Block_A_F1,Mobile,False,20,0
STU0110,2024-02-19,Monday,16:33,71,135.75,Hostel_H1,Laptop,True,16,0
STU0110,2024-02-20,Tuesday,13:39,39,25.57,Library,Tablet,True,13,0
STU0110,2024-02-20,Tuesday,13:41,42,112.17,Block_A_F1,Mobile,True,13,0
STU0110,2024-02-20,Tuesday,10:00,48,91.8,Block_A_F2,Tablet,True,10,0
STU0110,2024-02-20,Tuesday,19:37,16,18.48,Labs,Tablet,True,19,0
STU0110,2024-02-21,Wednesday,07:03,33,88.72,Labs,Mobile,True,7,0
STU0110,2024-02-21,Wednesday,16:19,37,93.22,Labs,Tablet,True,16,0
STU0110,2024-02-21,Wednesday,17:28,36,95.54,Block_A_F1,Mobile,True,17,0
STU0110,2024-02-21,Wednesday,08:05,41,130.64,Canteen,Laptop,True,8,0
STU0110,2024-02-22,Thursday,00:12,26,37.66,Hostel_H2,Laptop,True,0,0
STU0110,2024-02-22,Thursday,01:34,18,42.04,Canteen,Mobile,True,1,0
STU0110,2024-02-22,Thursday,19:05,70,43.5,Library,Tablet,True,19,0
STU0110,2024-02-22,Thursday,18:54,54,112.15,Block_A_F1,Laptop,True,18,0
STU0110,2024-02-23,Friday,22:41,84,181.93,Block_B_F1,Mobile,True,22,1
STU0110,2024-02-23,Friday,13:00,19,32.12,Block_A_F1,Mobile,True,13,0
STU0110,2024-02-23,Friday,07:41,133,265.08,Block_B_F1,Laptop,True,7,0
STU0110,2024-02-23,Friday,10:52,109,68.45,Block_B_F1,Laptop,True,10,0
STU0110,2024-02-24,Saturday,18:28,11,17.16,Labs,Tablet,True,18,0
STU0110,2024-02-24,Saturday,10:18,282,227.76,Block_A_F2,Mobile,True,10,0
STU0110,2024-02-25,Sunday,08:15,76,113.55,Library,Mobile,True,8,0
STU0110,2024-02-25,Sunday,13:10,41,48.12,Block_A_F1,Laptop,True,13,0
STU0110,2024-02-25,Sunday,18:27,13,24.5,Block_A_F2,Laptop,True,18,0
STU0110,2024-02-25,Sunday,18:04,52,127.75,Hostel_H1,Mobile,True,18,0
STU0110,2024-02-26,Monday,10:56,46,146.13,Labs,Laptop,False,10,0
STU0110,2024-02-27,Tuesday,10:30,29,97.52,Block_A_F2,Mobile,False,10,0
STU0110,2024-02-27,Tuesday,17:23,13,31.7,Labs,Laptop,False,17,0
STU0110,2024-02-27,Tuesday,19:23,35,36.93,Labs,Tablet,False,19,0
STU0110,2024-02-27,Tuesday,19:10,17,8.85,Labs,Tablet,False,19,0
STU0110,2024-02-28,Wednesday,17:35,44,97.38,Hostel_H2,Tablet,False,17,0
STU0110,2024-02-28,Wednesday,11:29,106,127.71,Labs,Laptop,False,11,0
STU0110,2024-02-29,Thursday,13:30,22,75.8,Hostel_H2,Tablet,False,13,0
STU0110,2024-03-01,Friday,21:40,20,27.36,Block_A_F2,Tablet,False,21,1
STU0110,2024-03-01,Friday,10:04,231,643.81,Hostel_H1,Laptop,False,10,0
STU0110,2024-03-01,Friday,19:18,32,110.99,Block_A_F2,Mobile,False,19,0
STU0110,2024-03-01,Friday,00:43,73,131.96,Library,Mobile,False,0,0
STU0110,2024-03-02,Saturday,10:21,68,60.83,Hostel_H2,Mobile,False,10,0
STU0110,2024-03-02,Saturday,07:54,6,15.25,Labs,Mobile,False,7,0
STU0110,2024-03-02,Saturday,10:46,36,34.93,Hostel_H2,Laptop,False,10,0
STU0110,2024-03-02,Saturday,19:35,96,114.98,Block_A_F2,Mobile,False,19,0
STU0110,2024-03-03,Sunday,09:44,15,22.27,Hostel_H1,Mobile,False,9,0
STU0110,2024-03-06,Wednesday,04:47,57,194.88,Labs,Laptop,False,4,0
STU0110,2024-03-06,Wednesday,09:28,76,109.94,Block_A_F1,Laptop,False,9,0
STU0110,2024-03-06,Wednesday,07:42,12,16.06,Hostel_H2,Laptop,False,7,0
STU0110,2024-03-07,Thursday,10:16,8,12.89,Library,Tablet,False,10,0
STU0110,2024-03-07,Thursday,17:32,11,12.81,Block_B_F1,Laptop,False,17,0
STU0110,2024-03-08,Friday,09:05,100,236.81,Hostel_H2,Mobile,False,9,0
STU0110,2024-03-08,Friday,07:29,81,69.65,Block_B_F1,Laptop,False,7,0
STU0110,2024-03-08,Friday,23:30,40,91.55,Canteen,Tablet,False,23,1
STU0110,2024-03-09,Saturday,17:14,20,40.24,Library,Mobile,False,17,0
STU0110,2024-03-11,Monday,14:24,37,57.26,Library,Laptop,False,14,0
STU0110,2024-03-11,Monday,12:22,13,39.8,Block_A_F2,Mobile,False,12,0
STU0110,2024-03-11,Monday,10:23,40,88.57,Library,Tablet,False,10,0
STU0110,2024-03-12,Tuesday,17:46,108,192.94,Hostel_H2,Laptop,False,17,0
STU0110,2024-03-14,Thursday,17:51,77,139.97,Block_A_F1,Mobile,False,17,0
STU0110,2024-03-14,Thursday,07:53,9,8.0,Hostel_H2,Mobile,False,7,0
STU0110,2024-03-14,Thursday,10:05,18,22.42,Block_A_F2,Mobile,False,10,0
STU0110,2024-03-14,Thursday,05:34,62,117.44,Hostel_H2,Mobile,False,5,0
STU0110,2024-03-15,Friday,14:14,25,72.37,Hostel_H1,Mobile,False,14,0
STU0110,2024-03-16,Saturday,22:32,10,19.19,Library,Tablet,False,22,1
STU0110,2024-03-17,Sunday,18:47,16,33.0,Hostel_H2,Tablet,False,18,0
STU0110,2024-03-17,Sunday,15:36,16,21.81,Canteen,Mobile,False,15,0
STU0110,2024-03-17,Sunday,19:40,27,86.7,Library,Tablet,False,19,0
STU0110,2024-03-17,Sunday,07:02,31,87.0,Block_A_F1,Tablet,False,7,0
STU0110,2024-03-18,Monday,05:58,28,23.72,Canteen,Laptop,False,5,0
STU0110,2024-03-18,Monday,03:00,63,91.2,Labs,Laptop,False,3,0
STU0110,2024-03-18,Monday,13:48,15,37.8,Canteen,Tablet,False,13,0
STU0110,2024-03-18,Monday,11:06,107,183.22,Library,Tablet,False,11,0
STU0110,2024-03-19,Tuesday,00:38,57,67.82,Hostel_H1,Mobile,False,0,0
STU0110,2024-03-19,Tuesday,11:21,105,224.36,Canteen,Tablet,False,11,0
STU0110,2024-03-19,Tuesday,09:48,42,56.34,Hostel_H2,Laptop,False,9,0
STU0110,2024-03-20,Wednesday,17:24,14,36.86,Block_A_F1,Mobile,False,17,0
STU0110,2024-03-20,Wednesday,12:25,67,206.72,Block_A_F2,Tablet,False,12,0
STU0110,2024-03-20,Wednesday,10:01,38,126.04,Library,Laptop,False,10,0
STU0110,2024-03-20,Wednesday,16:00,13,32.46,Block_A_F2,Laptop,False,16,0
STU0110,2024-03-21,Thursday,07:03,57,82.3,Block_A_F1,Laptop,False,7,0
STU0110,2024-03-21,Thursday,19:08,76,52.1,Block_A_F1,Laptop,False,19,0
STU0110,2024-03-21,Thursday,05:04,18,47.34,Block_A_F2,Mobile,False,5,0
STU0110,2024-03-22,Friday,22:11,18,35.89,Hostel_H2,Laptop,False,22,1
STU0110,2024-03-24,Sunday,19:21,33,25.01,Library,Tablet,False,19,0
STU0110,2024-03-25,Monday,19:57,155,462.36,Hostel_H1,Tablet,False,19,0
STU0110,2024-03-25,Monday,12:24,27,44.26,Hostel_H1,Laptop,False,12,0
STU0110,2024-03-26,Tuesday,19:41,9,16.37,Block_A_F1,Laptop,False,19,0
STU0110,2024-03-26,Tuesday,18:15,17,48.43,Hostel_H2,Laptop,False,18,0
STU0110,2024-03-27,Wednesday,17:54,40,107.49,Canteen,Tablet,False,17,0
STU0110,2024-03-27,Wednesday,10:56,30,53.57,Labs,Laptop,False,10,0
STU0110,2024-03-27,Wednesday,08:28,120,70.42,Block_A_F1,Mobile,False,8,0
STU0110,2024-03-27,Wednesday,18:33,38,63.01,Labs,Tablet,False,18,0
STU0110,2024-03-28,Thursday,23:22,11,37.84,Library,Tablet,False,23,1
STU0110,2024-03-28,Thursday,09:47,39,61.1,Library,Laptop,False,9,0
STU0110,2024-03-29,Friday,22:10,32,77.39,Canteen,Tablet,False,22,1
STU0110,2024-03-29,Friday,14:10,54,62.08,Block_A_F1,Tablet,False,14,0
STU0110,2024-03-29,Friday,00:11,25,50.4,Block_A_F1,Mobile,False,0,0
STU0110,2024-03-29,Friday,19:53,33,66.77,Hostel_H2,Tablet,False,19,0
STU0110,2024-03-30,Saturday,12:32,31,46.68,Library,Laptop,False,12,0
STU0110,2024-03-31,Sunday,07:29,40,125.45,Block_A_F2,Laptop,False,7,0
STU0110,2024-03-31,Sunday,19:29,5,3.77,Labs,Mobile,False,19,0
STU0111,2024-01-01,Monday,18:40,99,422.28,Labs,Laptop,False,18,0
STU0111,2024-01-01,Monday,10:05,39,69.65,Block_A_F2,Tablet,False,10,0
STU0111,2024-01-01,Monday,05:14,262,1521.28,Block_A_F2,Laptop,False,5,0
STU0111,2024-01-02,Tuesday,11:16,48,272.94,Hostel_H1,Tablet,False,11,0
STU0111,2024-01-02,Tuesday,12:09,13,42.32,Library,Mobile,False,12,0
STU0111,2024-01-02,Tuesday,09:47,36,100.62,Block_B_F1,Mobile,False,9,0
STU0111,2024-01-02,Tuesday,18:42,82,226.08,Library,Laptop,False,18,0
STU0111,2024-01-03,Wednesday,11:37,186,1107.62,Library,Laptop,False,11,0
STU0111,2024-01-04,Thursday,19:15,40,223.1,Hostel_H2,Mobile,False,19,0
STU0111,2024-01-05,Friday,06:02,46,149.34,Block_B_F1,Tablet,False,6,0
STU0111,2024-01-05,Friday,05:40,15,43.24,Labs,Mobile,False,5,0
STU0111,2024-01-08,Monday,13:51,183,1278.82,Library,Mobile,False,13,0
STU0111,2024-01-08,Monday,17:37,64,186.6,Labs,Mobile,False,17,0
STU0111,2024-01-08,Monday,00:22,43,289.0,Block_A_F2,Laptop,False,0,0
STU0111,2024-01-08,Monday,17:55,39,154.84,Hostel_H1,Laptop,False,17,0
STU0111,2024-01-09,Tuesday,08:20,75,93.62,Hostel_H1,Laptop,False,8,0
STU0111,2024-01-10,Wednesday,05:12,27,82.44,Hostel_H2,Laptop,False,5,0
STU0111,2024-01-10,Wednesday,09:56,85,502.8,Canteen,Laptop,False,9,0
STU0111,2024-01-10,Wednesday,03:51,27,153.46,Canteen,Mobile,False,3,0
STU0111,2024-01-11,Thursday,19:05,57,326.84,Library,Mobile,False,19,0
STU0111,2024-01-11,Thursday,15:06,94,135.5,Block_B_F1,Tablet,False,15,0
STU0111,2024-01-11,Thursday,21:52,118,483.42,Library,Mobile,False,21,1
STU0111,2024-01-12,Friday,15:56,46,130.22,Canteen,Laptop,False,15,0
STU0111,2024-01-12,Friday,03:51,81,413.46,Block_A_F2,Tablet,False,3,0
STU0111,2024-01-12,Friday,23:04,79,475.42,Hostel_H2,Mobile,False,23,1
STU0111,2024-01-13,Saturday,19:50,18,84.12,Block_A_F1,Mobile,False,19,0
STU0111,2024-01-13,Saturday,07:21,64,124.94,Canteen,Tablet,False,7,0
STU0111,2024-01-14,Sunday,01:08,63,430.0,Canteen,Tablet,False,1,0
STU0111,2024-01-15,Monday,21:04,15,53.82,Block_A_F2,Laptop,False,21,1
STU0111,2024-01-15,Monday,12:53,58,186.04,Block_A_F1,Laptop,False,12,0
STU0111,2024-01-15,Monday,00:34,48,75.8,Library,Mobile,False,0,0
STU0111,2024-01-16,Tuesday,10:18,148,463.78,Block_A_F2,Mobile,False,10,0
STU0111,2024-01-16,Tuesday,07:10,24,87.52,Labs,Tablet,False,7,0
STU0111,2024-01-17,Wednesday,03:16,33,173.34,Library,Laptop,False,3,0
STU0111,2024-01-18,Thursday,03:22,43,208.14,Library,Tablet,False,3,0
STU0111,2024-01-18,Thursday,07:34,46,100.02,Block_A_F2,Tablet,False,7,0
STU0111,2024-01-18,Thursday,08:32,54,143.52,Canteen,Tablet,False,8,0
STU0111,2024-01-18,Thursday,12:12,34,165.06,Hostel_H1,Tablet,False,12,0
STU0111,2024-01-19,Friday,22:51,27,90.52,Block_A_F2,Mobile,False,22,1
STU0111,2024-01-19,Friday,08:25,49,144.14,Block_B_F1,Tablet,False,8,0
STU0111,2024-01-20,Saturday,01:34,58,223.18,Canteen,Mobile,False,1,0
STU0111,2024-01-20,Saturday,10:02,96,358.0,Canteen,Mobile,False,10,0
STU0111,2024-01-20,Saturday,14:13,55,254.14,Labs,Mobile,False,14,0
STU0111,2024-01-20,Saturday,12:44,57,210.54,Block_A_F2,Laptop,False,12,0
STU0111,2024-01-21,Sunday,03:55,142,962.84,Library,Tablet,False,3,0
STU0111,2024-01-21,Sunday,17:35,43,134.58,Library,Laptop,False,17,0
STU0111,2024-01-21,Sunday,15:16,103,322.34,Hostel_H2,Laptop,False,15,0
STU0111,2024-01-21,Sunday,07:41,30,182.82,Library,Tablet,False,7,0
STU0111,2024-01-22,Monday,17:37,7,40.42,Block_A_F1,Mobile,False,17,0
STU0111,2024-01-23,Tuesday,09:31,105,629.2,Hostel_H2,Mobile,False,9,0
STU0111,2024-01-24,Wednesday,01:23,31,153.24,Canteen,Laptop,False,1,0
STU0111,2024-01-25,Thursday,18:35,48,130.36,Hostel_H1,Mobile,False,18,0
STU0111,2024-01-25,Thursday,06:24,33,132.14,Block_B_F1,Mobile,False,6,0
STU0111,2024-01-25,Thursday,08:01,33,43.68,Block_A_F1,Mobile,False,8,0
STU0111,2024-01-27,Saturday,09:12,112,456.86,Library,Tablet,False,9,0
STU0111,2024-01-27,Saturday,12:44,12,47.88,Block_B_F1,Tablet,False,12,0
STU0111,2024-01-27,Saturday,17:49,24,71.48,Canteen,Tablet,False,17,0
STU0111,2024-01-27,Saturday,00:03,84,535.8,Hostel_H2,Laptop,False,0,0
STU0111,2024-01-28,Sunday,11:49,75,307.58,Canteen,Mobile,False,11,0
STU0111,2024-01-28,Sunday,10:15,18,105.56,Canteen,Tablet,False,10,0
STU0111,2024-01-29,Monday,08:26,30,103.5,Block_B_F1,Tablet,False,8,0
STU0111,2024-01-29,Monday,19:39,126,300.94,Block_A_F1,Mobile,False,19,0
STU0111,2024-01-31,Wednesday,12:57,450,2430.48,Hostel_H1,Mobile,False,12,0
STU0111,2024-01-31,Wednesday,09:23,18,34.84,Hostel_H2,Tablet,False,9,0
STU0111,2024-01-31,Wednesday,14:21,13,80.1,Block_B_F1,Mobile,False,14,0
STU0111,2024-02-01,Thursday,17:52,33,103.54,Block_A_F1,Mobile,False,17,0
STU0111,2024-02-01,Thursday,11:30,60,159.88,Hostel_H1,Laptop,False,11,0
STU0111,2024-02-02,Friday,22:30,195,1171.76,Block_B_F1,Mobile,False,22,1
STU0111,2024-02-02,Friday,10:52,85,316.66,Canteen,Tablet,False,10,0
STU0111,2024-02-03,Saturday,07:24,49,326.26,Hostel_H2,Tablet,False,7,0
STU0111,2024-02-03,Saturday,19:42,9,19.94,Library,Tablet,False,19,0
STU0111,2024-02-05,Monday,01:00,55,333.48,Canteen,Mobile,False,1,0
STU0111,2024-02-06,Tuesday,17:16,27,93.28,Hostel_H1,Mobile,False,17,0
STU0111,2024-02-07,Wednesday,22:39,75,113.72,Block_A_F2,Mobile,False,22,1
STU0111,2024-02-07,Wednesday,19:59,130,785.88,Labs,Mobile,False,19,0
STU0111,2024-02-07,Wednesday,11:27,39,193.82,Block_A_F2,Mobile,False,11,0
STU0111,2024-02-09,Friday,13:53,9,24.68,Hostel_H1,Mobile,False,13,0
