student_id,date,day_of_week,subject,department,status,entry_time,exit_time,is_exam_week,status_bin,week,month,overall_att_rate,rolling_7d_att
STU0131,2024-02-16,Friday,Power Systems,EE,Present,08:04,18:37,False,1,7,2,0.47435897435897434,0.48571428571428577
STU0131,2024-02-16,Friday,Machines,EE,Present,08:12,17:45,False,1,7,2,0.47435897435897434,0.48571428571428577
STU0131,2024-02-16,Friday,Control,EE,Absent,09:00,17:00,False,0,7,2,0.47435897435897434,0.48571428571428577
STU0131,2024-02-16,Friday,PED,EE,Absent,09:00,17:00,False,0,7,2,0.47435897435897434,0.48571428571428577
STU0131,2024-02-17,Saturday,Circuits,EE,Present,09:17,16:50,False,1,7,2,0.47435897435897434,0.4571428571428572
STU0131,2024-02-17,Saturday,Power Systems,EE,Present,09:01,17:59,False,1,7,2,0.47435897435897434,0.4571428571428572
STU0131,2024-02-17,Saturday,Machines,EE,Absent,09:00,17:00,False,0,7,2,0.47435897435897434,0.4571428571428572
STU0131,2024-02-17,Saturday,Control,EE,Absent,09:00,17:00,False,0,7,2,0.47435897435897434,0.4571428571428572
STU0131,2024-02-17,Saturday,PED,EE,Absent,09:00,17:00,False,0,7,2,0.47435897435897434,0.4571428571428572
STU0131,2024-02-19,Monday,Circuits,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-19,Monday,Power Systems,EE,Late,09:33,16:17,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-19,Monday,Machines,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-19,Monday,Control,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-19,Monday,PED,EE,Present,08:06,18:52,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-20,Tuesday,Circuits,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.45714285714285713
STU0131,2024-02-20,Tuesday,Power Systems,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.45714285714285713
STU0131,2024-02-20,Tuesday,Machines,EE,Present,08:04,16:30,True,1,8,2,0.47435897435897434,0.45714285714285713
STU0131,2024-02-20,Tuesday,Control,EE,Present,09:13,16:20,True,1,8,2,0.47435897435897434,0.45714285714285713
STU0131,2024-02-20,Tuesday,PED,EE,Present,08:17,16:15,True,1,8,2,0.47435897435897434,0.45714285714285713
STU0131,2024-02-21,Wednesday,Circuits,EE,Present,08:08,18:29,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-21,Wednesday,Power Systems,EE,Present,09:12,18:36,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-21,Wednesday,Machines,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-21,Wednesday,Control,EE,Present,09:16,18:06,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-21,Wednesday,PED,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-22,Thursday,Circuits,EE,Present,08:13,16:23,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-22,Thursday,Power Systems,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-22,Thursday,Machines,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-22,Thursday,Control,EE,Present,09:01,16:56,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-22,Thursday,PED,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-23,Friday,Circuits,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-23,Friday,Power Systems,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-23,Friday,Machines,EE,Present,08:08,17:43,True,1,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-23,Friday,Control,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-23,Friday,PED,EE,Late,09:37,16:43,True,0,8,2,0.47435897435897434,0.42857142857142855
STU0131,2024-02-24,Saturday,Circuits,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.3428571428571429
STU0131,2024-02-24,Saturday,Power Systems,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.3428571428571429
STU0131,2024-02-24,Saturday,Machines,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.3428571428571429
STU0131,2024-02-24,Saturday,Control,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.3428571428571429
STU0131,2024-02-24,Saturday,PED,EE,Absent,09:00,17:00,True,0,8,2,0.47435897435897434,0.3428571428571429
STU0131,2024-02-26,Monday,Circuits,EE,Present,08:11,17:33,False,1,9,2,0.47435897435897434,0.3714285714285714
STU0131,2024-02-26,Monday,Power Systems,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.3714285714285714
STU0131,2024-02-26,Monday,Machines,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.3714285714285714
STU0131,2024-02-26,Monday,Control,EE,Present,09:01,18:18,False,1,9,2,0.47435897435897434,0.3714285714285714
STU0131,2024-02-26,Monday,PED,EE,Present,09:08,16:34,False,1,9,2,0.47435897435897434,0.3714285714285714
STU0131,2024-02-27,Tuesday,Circuits,EE,Present,09:06,17:16,False,1,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-27,Tuesday,Power Systems,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-27,Tuesday,Machines,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-27,Tuesday,Control,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-27,Tuesday,PED,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-28,Wednesday,Circuits,EE,Present,08:20,16:37,False,1,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-28,Wednesday,Power Systems,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-28,Wednesday,Machines,EE,Present,09:04,16:20,False,1,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-28,Wednesday,Control,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-28,Wednesday,PED,EE,Present,09:09,17:22,False,1,9,2,0.47435897435897434,0.37142857142857144
STU0131,2024-02-29,Thursday,Circuits,EE,Present,08:16,17:33,False,1,9,2,0.47435897435897434,0.39999999999999997
STU0131,2024-02-29,Thursday,Power Systems,EE,Present,08:18,17:54,False,1,9,2,0.47435897435897434,0.39999999999999997
STU0131,2024-02-29,Thursday,Machines,EE,Present,08:08,16:39,False,1,9,2,0.47435897435897434,0.39999999999999997
STU0131,2024-02-29,Thursday,Control,EE,Absent,09:00,17:00,False,0,9,2,0.47435897435897434,0.39999999999999997
STU0131,2024-02-29,Thursday,PED,EE,Present,08:08,18:09,False,1,9,2,0.47435897435897434,0.39999999999999997
STU0131,2024-03-01,Friday,Circuits,EE,Present,09:18,17:26,False,1,9,3,0.47435897435897434,0.4
STU0131,2024-03-01,Friday,Power Systems,EE,Late,09:38,17:01,False,0,9,3,0.47435897435897434,0.4
STU0131,2024-03-01,Friday,Machines,EE,Present,09:02,16:47,False,1,9,3,0.47435897435897434,0.4
STU0131,2024-03-01,Friday,Control,EE,Late,09:25,17:01,False,0,9,3,0.47435897435897434,0.4
STU0131,2024-03-01,Friday,PED,EE,Absent,09:00,17:00,False,0,9,3,0.47435897435897434,0.4
STU0131,2024-03-02,Saturday,Circuits,EE,Absent,09:00,17:00,False,0,9,3,0.47435897435897434,0.42857142857142855
STU0131,2024-03-02,Saturday,Power Systems,EE,Present,09:20,17:21,False,1,9,3,0.47435897435897434,0.42857142857142855
STU0131,2024-03-02,Saturday,Machines,EE,Absent,09:00,17:00,False,0,9,3,0.47435897435897434,0.42857142857142855
STU0131,2024-03-02,Saturday,Control,EE,Absent,09:00,17:00,False,0,9,3,0.47435897435897434,0.42857142857142855
STU0131,2024-03-02,Saturday,PED,EE,Present,09:13,17:01,False,1,9,3,0.47435897435897434,0.42857142857142855
STU0131,2024-03-04,Monday,Circuits,EE,Present,09:07,18:23,False,1,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-04,Monday,Power Systems,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-04,Monday,Machines,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-04,Monday,Control,EE,Present,08:09,16:31,False,1,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-04,Monday,PED,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-05,Tuesday,Circuits,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-05,Tuesday,Power Systems,EE,Present,09:04,17:12,False,1,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-05,Tuesday,Machines,EE,Present,09:08,16:48,False,1,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-05,Tuesday,Control,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-05,Tuesday,PED,EE,Present,09:12,16:28,False,1,10,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-06,Wednesday,Circuits,EE,Present,08:15,16:27,False,1,10,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-06,Wednesday,Power Systems,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-06,Wednesday,Machines,EE,Late,09:53,17:00,False,0,10,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-06,Wednesday,Control,EE,Present,09:19,16:38,False,1,10,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-06,Wednesday,PED,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-07,Thursday,Circuits,EE,Present,09:02,17:52,False,1,10,3,0.47435897435897434,0.5428571428571429
STU0131,2024-03-07,Thursday,Power Systems,EE,Present,08:17,17:20,False,1,10,3,0.47435897435897434,0.5428571428571429
STU0131,2024-03-07,Thursday,Machines,EE,Present,09:02,18:40,False,1,10,3,0.47435897435897434,0.5428571428571429
STU0131,2024-03-07,Thursday,Control,EE,Present,08:13,16:21,False,1,10,3,0.47435897435897434,0.5428571428571429
STU0131,2024-03-07,Thursday,PED,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.5428571428571429
STU0131,2024-03-08,Friday,Circuits,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-08,Friday,Power Systems,EE,Present,09:18,17:20,False,1,10,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-08,Friday,Machines,EE,Present,09:00,18:34,False,1,10,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-08,Friday,Control,EE,Present,09:02,16:22,False,1,10,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-08,Friday,PED,EE,Absent,09:00,17:00,False,0,10,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-09,Saturday,Circuits,EE,Present,09:12,18:19,False,1,10,3,0.47435897435897434,0.6
STU0131,2024-03-09,Saturday,Power Systems,EE,Present,08:02,18:58,False,1,10,3,0.47435897435897434,0.6
STU0131,2024-03-09,Saturday,Machines,EE,Present,09:04,17:16,False,1,10,3,0.47435897435897434,0.6
STU0131,2024-03-09,Saturday,Control,EE,Present,08:00,18:56,False,1,10,3,0.47435897435897434,0.6
STU0131,2024-03-09,Saturday,PED,EE,Present,09:10,17:27,False,1,10,3,0.47435897435897434,0.6
STU0131,2024-03-11,Monday,Circuits,EE,Present,08:00,16:39,False,1,11,3,0.47435897435897434,0.6
STU0131,2024-03-11,Monday,Power Systems,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-11,Monday,Machines,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-11,Monday,Control,EE,Present,09:17,16:04,False,1,11,3,0.47435897435897434,0.6
STU0131,2024-03-11,Monday,PED,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-12,Tuesday,Circuits,EE,Present,08:16,17:55,False,1,11,3,0.47435897435897434,0.6285714285714287
STU0131,2024-03-12,Tuesday,Power Systems,EE,Late,09:43,16:16,False,0,11,3,0.47435897435897434,0.6285714285714287
STU0131,2024-03-12,Tuesday,Machines,EE,Present,08:14,17:21,False,1,11,3,0.47435897435897434,0.6285714285714287
STU0131,2024-03-12,Tuesday,Control,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6285714285714287
STU0131,2024-03-12,Tuesday,PED,EE,Present,08:15,18:06,False,1,11,3,0.47435897435897434,0.6285714285714287
STU0131,2024-03-13,Wednesday,Circuits,EE,Present,09:19,17:39,False,1,11,3,0.47435897435897434,0.6857142857142857
STU0131,2024-03-13,Wednesday,Power Systems,EE,Present,08:12,16:03,False,1,11,3,0.47435897435897434,0.6857142857142857
STU0131,2024-03-13,Wednesday,Machines,EE,Present,08:18,18:35,False,1,11,3,0.47435897435897434,0.6857142857142857
STU0131,2024-03-13,Wednesday,Control,EE,Present,08:09,17:12,False,1,11,3,0.47435897435897434,0.6857142857142857
STU0131,2024-03-13,Wednesday,PED,EE,Present,09:09,17:27,False,1,11,3,0.47435897435897434,0.6857142857142857
STU0131,2024-03-14,Thursday,Circuits,EE,Present,09:01,16:35,False,1,11,3,0.47435897435897434,0.7142857142857143
STU0131,2024-03-14,Thursday,Power Systems,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.7142857142857143
STU0131,2024-03-14,Thursday,Machines,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.7142857142857143
STU0131,2024-03-14,Thursday,Control,EE,Present,08:06,17:39,False,1,11,3,0.47435897435897434,0.7142857142857143
STU0131,2024-03-14,Thursday,PED,EE,Present,09:03,17:51,False,1,11,3,0.47435897435897434,0.7142857142857143
STU0131,2024-03-15,Friday,Circuits,EE,Present,08:19,18:07,False,1,11,3,0.47435897435897434,0.6571428571428571
STU0131,2024-03-15,Friday,Power Systems,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6571428571428571
STU0131,2024-03-15,Friday,Machines,EE,Present,09:00,18:30,False,1,11,3,0.47435897435897434,0.6571428571428571
STU0131,2024-03-15,Friday,Control,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6571428571428571
STU0131,2024-03-15,Friday,PED,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6571428571428571
STU0131,2024-03-16,Saturday,Circuits,EE,Present,09:10,18:25,False,1,11,3,0.47435897435897434,0.6
STU0131,2024-03-16,Saturday,Power Systems,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-16,Saturday,Machines,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-16,Saturday,Control,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-16,Saturday,PED,EE,Absent,09:00,17:00,False,0,11,3,0.47435897435897434,0.6
STU0131,2024-03-18,Monday,Circuits,EE,Present,09:20,17:02,False,1,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-18,Monday,Power Systems,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-18,Monday,Machines,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-18,Monday,Control,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-18,Monday,PED,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-19,Tuesday,Circuits,EE,Present,08:02,16:19,False,1,12,3,0.47435897435897434,0.5428571428571428
STU0131,2024-03-19,Tuesday,Power Systems,EE,Present,09:14,17:36,False,1,12,3,0.47435897435897434,0.5428571428571428
STU0131,2024-03-19,Tuesday,Machines,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.5428571428571428
STU0131,2024-03-19,Tuesday,Control,EE,Present,08:15,17:48,False,1,12,3,0.47435897435897434,0.5428571428571428
STU0131,2024-03-19,Tuesday,PED,EE,Present,09:00,18:25,False,1,12,3,0.47435897435897434,0.5428571428571428
STU0131,2024-03-20,Wednesday,Circuits,EE,Present,08:09,17:14,False,1,12,3,0.47435897435897434,0.6
STU0131,2024-03-20,Wednesday,Power Systems,EE,Present,09:03,17:27,False,1,12,3,0.47435897435897434,0.6
STU0131,2024-03-20,Wednesday,Machines,EE,Present,09:02,16:00,False,1,12,3,0.47435897435897434,0.6
STU0131,2024-03-20,Wednesday,Control,EE,Present,09:15,17:23,False,1,12,3,0.47435897435897434,0.6
STU0131,2024-03-20,Wednesday,PED,EE,Present,09:15,18:01,False,1,12,3,0.47435897435897434,0.6
STU0131,2024-03-21,Thursday,Circuits,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-21,Thursday,Power Systems,EE,Present,09:08,18:28,False,1,12,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-21,Thursday,Machines,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-21,Thursday,Control,EE,Present,08:05,18:10,False,1,12,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-21,Thursday,PED,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-22,Friday,Circuits,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-22,Friday,Power Systems,EE,Present,09:16,16:53,False,1,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-22,Friday,Machines,EE,Present,08:05,16:30,False,1,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-22,Friday,Control,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-22,Friday,PED,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.48571428571428577
STU0131,2024-03-23,Saturday,Circuits,EE,Absent,09:00,17:00,False,0,12,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-23,Saturday,Power Systems,EE,Present,09:02,18:58,False,1,12,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-23,Saturday,Machines,EE,Late,09:24,17:11,False,0,12,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-23,Saturday,Control,EE,Present,09:16,18:39,False,1,12,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-23,Saturday,PED,EE,Present,09:19,16:47,False,1,12,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-25,Monday,Circuits,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-25,Monday,Power Systems,EE,Present,09:16,17:10,False,1,13,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-25,Monday,Machines,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-25,Monday,Control,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-25,Monday,PED,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857143
STU0131,2024-03-26,Tuesday,Circuits,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-26,Tuesday,Power Systems,EE,Present,08:10,16:19,False,1,13,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-26,Tuesday,Machines,EE,Late,09:25,17:05,False,0,13,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-26,Tuesday,Control,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-26,Tuesday,PED,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.5142857142857142
STU0131,2024-03-27,Wednesday,Circuits,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-27,Wednesday,Power Systems,EE,Present,08:01,17:33,False,1,13,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-27,Wednesday,Machines,EE,Present,09:09,17:08,False,1,13,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-27,Wednesday,Control,EE,Present,08:03,16:58,False,1,13,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-27,Wednesday,PED,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.4857142857142857
STU0131,2024-03-28,Thursday,Circuits,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.39999999999999997
STU0131,2024-03-28,Thursday,Power Systems,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.39999999999999997
STU0131,2024-03-28,Thursday,Machines,EE,Present,08:09,17:15,False,1,13,3,0.47435897435897434,0.39999999999999997
STU0131,2024-03-28,Thursday,Control,EE,Present,09:10,18:19,False,1,13,3,0.47435897435897434,0.39999999999999997
STU0131,2024-03-28,Thursday,PED,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.39999999999999997
STU0131,2024-03-29,Friday,Circuits,EE,Present,09:01,17:45,False,1,13,3,0.47435897435897434,0.37142857142857144
STU0131,2024-03-29,Friday,Power Systems,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.37142857142857144
STU0131,2024-03-29,Friday,Machines,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.37142857142857144
STU0131,2024-03-29,Friday,Control,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.37142857142857144
STU0131,2024-03-29,Friday,PED,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.37142857142857144
STU0131,2024-03-30,Saturday,Circuits,EE,Present,09:06,18:21,False,1,13,3,0.47435897435897434,0.4
STU0131,2024-03-30,Saturday,Power Systems,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.4
STU0131,2024-03-30,Saturday,Machines,EE,Present,08:04,16:50,False,1,13,3,0.47435897435897434,0.4
STU0131,2024-03-30,Saturday,Control,EE,Absent,09:00,17:00,False,0,13,3,0.47435897435897434,0.4
STU0131,2024-03-30,Saturday,PED,EE,Present,09:00,18:29,False,1,13,3,0.47435897435897434,0.4
STU0132,2024-01-01,Monday,Structures,CE,Present,08:08,17:48,False,1,1,1,0.7282051282051282,0.8
STU0132,2024-01-01,Monday,Geotechnics,CE,Present,08:07,17:12,False,1,1,1,0.7282051282051282,0.8
STU0132,2024-01-01,Monday,Hydraulics,CE,Absent,09:00,17:00,False,0,1,1,0.7282051282051282,0.8
STU0132,2024-01-01,Monday,RCC,CE,Present,09:15,16:08,False,1,1,1,0.7282051282051282,0.8
STU0132,2024-01-01,Monday,Survey,CE,Present,09:01,18:46,False,1,1,1,0.7282051282051282,0.8
STU0132,2024-01-02,Tuesday,Structures,CE,Present,08:06,16:20,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-02,Tuesday,Geotechnics,CE,Present,09:09,18:04,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-02,Tuesday,Hydraulics,CE,Present,09:02,16:57,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-02,Tuesday,RCC,CE,Present,09:05,18:39,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-02,Tuesday,Survey,CE,Present,08:09,18:51,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-03,Wednesday,Structures,CE,Present,09:20,17:04,False,1,1,1,0.7282051282051282,0.9333333333333332
STU0132,2024-01-03,Wednesday,Geotechnics,CE,Present,09:19,16:00,False,1,1,1,0.7282051282051282,0.9333333333333332
STU0132,2024-01-03,Wednesday,Hydraulics,CE,Present,08:10,16:57,False,1,1,1,0.7282051282051282,0.9333333333333332
STU0132,2024-01-03,Wednesday,RCC,CE,Present,08:10,18:24,False,1,1,1,0.7282051282051282,0.9333333333333332
STU0132,2024-01-03,Wednesday,Survey,CE,Present,08:12,17:26,False,1,1,1,0.7282051282051282,0.9333333333333332
STU0132,2024-01-04,Thursday,Structures,CE,Present,09:14,17:54,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-04,Thursday,Geotechnics,CE,Absent,09:00,17:00,False,0,1,1,0.7282051282051282,0.9
STU0132,2024-01-04,Thursday,Hydraulics,CE,Present,09:05,18:43,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-04,Thursday,RCC,CE,Present,08:14,18:22,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-04,Thursday,Survey,CE,Present,09:05,16:41,False,1,1,1,0.7282051282051282,0.9
STU0132,2024-01-05,Friday,Structures,CE,Present,08:07,16:12,False,1,1,1,0.7282051282051282,0.8800000000000001
STU0132,2024-01-05,Friday,Geotechnics,CE,Present,09:08,17:14,False,1,1,1,0.7282051282051282,0.8800000000000001
STU0132,2024-01-05,Friday,Hydraulics,CE,Present,08:05,17:19,False,1,1,1,0.7282051282051282,0.8800000000000001
STU0132,2024-01-05,Friday,RCC,CE,Present,09:08,18:05,False,1,1,1,0.7282051282051282,0.8800000000000001
STU0132,2024-01-05,Friday,Survey,CE,Absent,09:00,17:00,False,0,1,1,0.7282051282051282,0.8800000000000001
STU0132,2024-01-06,Saturday,Structures,CE,Absent,09:00,17:00,False,0,1,1,0.7282051282051282,0.8333333333333334
STU0132,2024-01-06,Saturday,Geotechnics,CE,Absent,09:00,17:00,False,0,1,1,0.7282051282051282,0.8333333333333334
STU0132,2024-01-06,Saturday,Hydraulics,CE,Present,08:13,17:24,False,1,1,1,0.7282051282051282,0.8333333333333334
STU0132,2024-01-06,Saturday,RCC,CE,Present,09:06,16:07,False,1,1,1,0.7282051282051282,0.8333333333333334
STU0132,2024-01-06,Saturday,Survey,CE,Present,09:19,18:04,False,1,1,1,0.7282051282051282,0.8333333333333334
STU0132,2024-01-08,Monday,Structures,CE,Present,08:14,18:14,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-08,Monday,Geotechnics,CE,Present,09:09,18:45,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-08,Monday,Hydraulics,CE,Present,09:04,17:05,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-08,Monday,RCC,CE,Present,09:06,18:37,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-08,Monday,Survey,CE,Present,08:13,18:52,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-09,Tuesday,Structures,CE,Present,09:06,17:59,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-09,Tuesday,Geotechnics,CE,Absent,09:00,17:00,False,0,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-09,Tuesday,Hydraulics,CE,Present,08:06,18:03,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-09,Tuesday,RCC,CE,Present,09:18,17:45,False,1,2,1,0.7282051282051282,0.8571428571428571
STU0132,2024-01-09,Tuesday,Survey,CE,Present,08:01,17:59,False,1,2,1,0.7282051282051282,0.8571428571428571
