student_id,date,daily_att,rolling_7d_att,total_mb,sessions,avg_duration,department,section,semester,hostel_block,day_of_week,is_weekend,week,month
STU0029,2024-03-18,1.0,0.9428571428571428,21.46,1.0,15.0,CSE,A,1,H1,Monday,0,12,3
STU0029,2024-03-19,0.8,0.9142857142857144,0.0,0.0,,CSE,A,1,H1,Tuesday,0,12,3
STU0029,2024-03-20,1.0,0.9142857142857144,392.18,4.0,33.25,CSE,A,1,H1,Wednesday,0,12,3
STU0029,2024-03-21,1.0,0.9142857142857144,145.16,3.0,17.666666666666668,CSE,A,1,H1,Thursday,0,12,3
STU0029,2024-03-22,1.0,0.9714285714285715,101.7,2.0,21.0,CSE,A,1,H1,Friday,0,12,3
STU0029,2024-03-23,1.0,0.9714285714285715,145.05,3.0,22.333333333333332,CSE,A,1,H1,Saturday,1,12,3
STU0029,2024-03-25,1.0,0.9714285714285715,48.15,2.0,16.0,CSE,A,1,H1,Monday,0,13,3
STU0029,2024-03-26,1.0,0.9714285714285715,475.32,4.0,40.5,CSE,A,1,H1,Tuesday,0,13,3
STU0029,2024-03-27,0.8,0.9714285714285714,81.21000000000001,2.0,34.5,CSE,A,1,H1,Wednesday,0,13,3
STU0029,2024-03-28,1.0,0.9714285714285714,97.1,2.0,36.0,CSE,A,1,H1,Thursday,0,13,3
STU0029,2024-03-29,0.8,0.9428571428571428,0.0,0.0,,CSE,A,1,H1,Friday,0,13,3
STU0029,2024-03-30,0.6,0.8857142857142858,123.57000000000001,3.0,25.666666666666668,CSE,A,1,H1,Saturday,1,13,3
STU0030,2024-01-01,0.4,0.4,260.74,2.0,81.5,CSE,C,3,H2,Monday,0,1,1
STU0030,2024-01-02,0.8,0.6000000000000001,435.65,2.0,82.5,CSE,C,3,H2,Tuesday,0,1,1
STU0030,2024-01-03,0.6,0.6,410.90999999999997,3.0,56.333333333333336,CSE,C,3,H2,Wednesday,0,1,1
STU0030,2024-01-04,1.0,0.7,163.91,3.0,27.666666666666668,CSE,C,3,H2,Thursday,0,1,1
STU0030,2024-01-05,0.8,0.72,83.28999999999999,4.0,18.5,CSE,C,3,H2,Friday,0,1,1
STU0030,2024-01-06,0.8,0.7333333333333334,184.79999999999998,3.0,40.666666666666664,CSE,C,3,H2,Saturday,1,1,1
STU0030,2024-01-08,0.8,0.7428571428571429,363.95,3.0,50.666666666666664,CSE,C,3,H2,Monday,0,2,1
STU0030,2024-01-09,1.0,0.8285714285714285,74.13,1.0,23.0,CSE,C,3,H2,Tuesday,0,2,1
STU0030,2024-01-10,1.0,0.8571428571428571,675.26,3.0,96.0,CSE,C,3,H2,Wednesday,0,2,1
STU0030,2024-01-11,0.8,0.8857142857142858,32.83,1.0,10.0,CSE,C,3,H2,Thursday,0,2,1
STU0030,2024-01-12,0.8,0.8571428571428571,8.16,1.0,10.0,CSE,C,3,H2,Friday,0,2,1
STU0030,2024-01-13,0.8,0.8571428571428571,390.84000000000003,4.0,47.5,CSE,C,3,H2,Saturday,1,2,1
STU0030,2024-01-15,0.6,0.8285714285714285,100.22,4.0,18.25,CSE,C,3,H2,Monday,0,3,1
STU0030,2024-01-16,0.8,0.8285714285714285,35.7,2.0,15.5,CSE,C,3,H2,Tuesday,0,3,1
STU0030,2024-01-17,0.8,0.8,96.55,1.0,31.0,CSE,C,3,H2,Wednesday,0,3,1
STU0030,2024-01-18,1.0,0.8,254.82999999999998,4.0,32.0,CSE,C,3,H2,Thursday,0,3,1
STU0030,2024-01-19,1.0,0.8285714285714286,154.09,3.0,22.333333333333332,CSE,C,3,H2,Friday,0,3,1
STU0030,2024-01-20,0.6,0.7999999999999999,125.52,1.0,39.0,CSE,C,3,H2,Saturday,1,3,1
STU0030,2024-01-22,0.6,0.7714285714285714,642.12,2.0,102.0,CSE,C,3,H2,Monday,0,4,1
STU0030,2024-01-23,1.0,0.8285714285714286,569.4300000000001,3.0,76.66666666666667,CSE,C,3,H2,Tuesday,0,4,1
STU0030,2024-01-24,0.6,0.8,138.38,3.0,37.333333333333336,CSE,C,3,H2,Wednesday,0,4,1
STU0030,2024-01-25,1.0,0.8285714285714285,228.46,3.0,64.66666666666667,CSE,C,3,H2,Thursday,0,4,1
STU0030,2024-01-26,0.6,0.7714285714285714,783.11,4.0,105.0,CSE,C,3,H2,Friday,0,4,1
STU0030,2024-01-27,0.6,0.7142857142857143,292.58,4.0,50.5,CSE,C,3,H2,Saturday,1,4,1
STU0030,2024-01-29,1.0,0.7714285714285715,252.51999999999998,3.0,31.333333333333332,CSE,C,3,H2,Monday,0,5,1
STU0030,2024-01-30,1.0,0.8285714285714286,72.63,1.0,28.0,CSE,C,3,H2,Tuesday,0,5,1
STU0030,2024-01-31,0.8,0.8,242.45,3.0,37.0,CSE,C,3,H2,Wednesday,0,5,1
STU0030,2024-02-01,0.8,0.8285714285714285,26.43,1.0,29.0,CSE,C,3,H2,Thursday,0,5,2
STU0030,2024-02-02,1.0,0.8285714285714285,263.12,3.0,30.666666666666668,CSE,C,3,H2,Friday,0,5,2
STU0030,2024-02-03,0.6,0.8285714285714285,277.6,3.0,32.0,CSE,C,3,H2,Saturday,1,5,2
STU0030,2024-02-05,0.8,0.8571428571428571,549.6899999999999,4.0,59.5,CSE,C,3,H2,Monday,0,6,2
STU0030,2024-02-06,0.8,0.8285714285714285,0.0,0.0,,CSE,C,3,H2,Tuesday,0,6,2
STU0030,2024-02-07,1.0,0.8285714285714285,769.46,4.0,89.5,CSE,C,3,H2,Wednesday,0,6,2
STU0030,2024-02-08,0.6,0.7999999999999999,265.12,4.0,31.5,CSE,C,3,H2,Thursday,0,6,2
STU0030,2024-02-09,0.8,0.7999999999999999,420.03,3.0,56.0,CSE,C,3,H2,Friday,0,6,2
STU0030,2024-02-10,1.0,0.7999999999999999,87.36,1.0,36.0,CSE,C,3,H2,Saturday,1,6,2
STU0030,2024-02-12,0.8,0.8285714285714286,216.38,2.0,113.0,CSE,C,3,H2,Monday,0,7,2
STU0030,2024-02-13,0.4,0.7714285714285714,143.32,3.0,23.333333333333332,CSE,C,3,H2,Tuesday,0,7,2
STU0030,2024-02-14,1.0,0.7999999999999999,314.95,2.0,50.0,CSE,C,3,H2,Wednesday,0,7,2
STU0030,2024-02-15,0.8,0.7714285714285715,67.3,1.0,28.0,CSE,C,3,H2,Thursday,0,7,2
STU0030,2024-02-16,1.0,0.8285714285714286,198.20999999999998,3.0,26.666666666666668,CSE,C,3,H2,Friday,0,7,2
STU0030,2024-02-17,0.8,0.8285714285714285,296.11,4.0,29.25,CSE,C,3,H2,Saturday,1,7,2
STU0030,2024-02-19,0.4,0.742857142857143,164.62,3.0,25.666666666666668,CSE,C,3,H2,Monday,0,8,2
STU0030,2024-02-20,0.2,0.6571428571428571,319.27,4.0,88.25,CSE,C,3,H2,Tuesday,0,8,2
STU0030,2024-02-21,0.8,0.7142857142857144,194.39999999999998,2.0,40.0,CSE,C,3,H2,Wednesday,0,8,2
STU0030,2024-02-22,0.8,0.6857142857142857,135.39,1.0,94.0,CSE,C,3,H2,Thursday,0,8,2
STU0030,2024-02-23,1.0,0.7142857142857143,67.9,1.0,28.0,CSE,C,3,H2,Friday,0,8,2
STU0030,2024-02-24,0.8,0.6857142857142857,0.0,0.0,,CSE,C,3,H2,Saturday,1,8,2
STU0030,2024-02-26,1.0,0.7142857142857143,199.96,4.0,28.75,CSE,C,3,H2,Monday,0,9,2
STU0030,2024-02-27,0.8,0.7714285714285715,344.49,2.0,84.0,CSE,C,3,H2,Tuesday,0,9,2
STU0030,2024-02-28,0.6,0.8285714285714286,0.0,0.0,,CSE,C,3,H2,Wednesday,0,9,2
STU0030,2024-02-29,1.0,0.8571428571428571,221.14999999999998,4.0,32.25,CSE,C,3,H2,Thursday,0,9,2
STU0030,2024-03-01,0.6,0.8285714285714285,0.0,0.0,,CSE,C,3,H2,Friday,0,9,3
STU0030,2024-03-02,0.8,0.7999999999999999,252.31,4.0,26.25,CSE,C,3,H2,Saturday,1,9,3
STU0030,2024-03-04,1.0,0.8285714285714286,288.1,2.0,118.0,CSE,C,3,H2,Monday,0,10,3
STU0030,2024-03-05,0.8,0.8,350.61,4.0,39.75,CSE,C,3,H2,Tuesday,0,10,3
STU0030,2024-03-06,1.0,0.8285714285714286,0.0,0.0,,CSE,C,3,H2,Wednesday,0,10,3
STU0030,2024-03-07,1.0,0.8857142857142858,63.040000000000006,2.0,23.5,CSE,C,3,H2,Thursday,0,10,3
STU0030,2024-03-08,1.0,0.8857142857142858,293.99,3.0,39.666666666666664,CSE,C,3,H2,Friday,0,10,3
STU0030,2024-03-09,0.6,0.8857142857142858,105.38,3.0,14.0,CSE,C,3,H2,Saturday,1,10,3
STU0030,2024-03-11,1.0,0.9142857142857144,0.0,0.0,,CSE,C,3,H2,Monday,0,11,3
STU0030,2024-03-12,0.8,0.8857142857142858,0.0,0.0,,CSE,C,3,H2,Tuesday,0,11,3
STU0030,2024-03-13,0.6,0.8571428571428571,226.53,3.0,54.333333333333336,CSE,C,3,H2,Wednesday,0,11,3
STU0030,2024-03-14,1.0,0.8571428571428571,54.09,1.0,18.0,CSE,C,3,H2,Thursday,0,11,3
STU0030,2024-03-15,1.0,0.8571428571428571,0.0,0.0,,CSE,C,3,H2,Friday,0,11,3
STU0030,2024-03-16,0.8,0.8285714285714285,361.62,2.0,72.0,CSE,C,3,H2,Saturday,1,11,3
STU0030,2024-03-18,0.8,0.8571428571428571,401.88,4.0,55.5,CSE,C,3,H2,Monday,0,12,3
STU0030,2024-03-19,1.0,0.8571428571428571,68.06,2.0,28.5,CSE,C,3,H2,Tuesday,0,12,3
STU0030,2024-03-20,0.6,0.8285714285714285,155.97,3.0,19.333333333333332,CSE,C,3,H2,Wednesday,0,12,3
STU0030,2024-03-21,0.8,0.8571428571428571,103.96,3.0,29.0,CSE,C,3,H2,Thursday,0,12,3
STU0030,2024-03-22,0.8,0.8285714285714285,221.64999999999998,3.0,37.333333333333336,CSE,C,3,H2,Friday,0,12,3
STU0030,2024-03-23,0.6,0.7714285714285714,0.0,0.0,,CSE,C,3,H2,Saturday,1,12,3
STU0030,2024-03-25,1.0,0.7999999999999999,0.0,0.0,,CSE,C,3,H2,Monday,0,13,3
STU0030,2024-03-26,0.6,0.7714285714285715,0.0,0.0,,CSE,C,3,H2,Tuesday,0,13,3
STU0030,2024-03-27,1.0,0.7714285714285715,212.4,3.0,45.0,CSE,C,3,H2,Wednesday,0,13,3
STU0030,2024-03-28,0.8,0.8,87.51,1.0,31.0,CSE,C,3,H2,Thursday,0,13,3
STU0030,2024-03-29,0.8,0.7999999999999999,69.6,1.0,31.0,CSE,C,3,H2,Friday,0,13,3
STU0030,2024-03-30,0.6,0.7714285714285715,193.88,3.0,30.0,CSE,C,3,H2,Saturday,1,13,3
STU0031,2024-01-01,0.4,0.4,90.22,2.0,21.5,EE,A,5,Day Scholar,Monday,0,1,1
STU0031,2024-01-02,0.4,0.4,60.0,1.0,42.0,EE,A,5,Day Scholar,Tuesday,0,1,1
STU0031,2024-01-03,0.2,0.3333333333333333,98.44,2.0,53.0,EE,A,5,Day Scholar,Wednesday,0,1,1
STU0031,2024-01-04,0.4,0.35000000000000003,91.26,3.0,21.0,EE,A,5,Day Scholar,Thursday,0,1,1
STU0031,2024-01-05,0.2,0.32,192.39,2.0,40.0,EE,A,5,Day Scholar,Friday,0,1,1
STU0031,2024-01-06,0.6,0.3666666666666667,549.86,4.0,68.25,EE,A,5,Day Scholar,Saturday,1,1,1
STU0031,2024-01-08,0.4,0.37142857142857144,377.36,3.0,52.333333333333336,EE,A,5,Day Scholar,Monday,0,2,1
STU0031,2024-01-09,0.2,0.3428571428571429,296.03000000000003,2.0,90.5,EE,A,5,Day Scholar,Tuesday,0,2,1
STU0031,2024-01-10,0.8,0.39999999999999997,147.88,4.0,24.5,EE,A,5,Day Scholar,Wednesday,0,2,1
STU0031,2024-01-11,0.6,0.4571428571428572,123.98,3.0,35.0,EE,A,5,Day Scholar,Thursday,0,2,1
STU0031,2024-01-12,0.8,0.5142857142857143,11.61,1.0,5.0,EE,A,5,Day Scholar,Friday,0,2,1
STU0031,2024-01-13,0.6,0.5714285714285714,46.14,4.0,13.0,EE,A,5,Day Scholar,Saturday,1,2,1
STU0031,2024-01-15,0.6,0.5714285714285714,0.0,0.0,,EE,A,5,Day Scholar,Monday,0,3,1
STU0031,2024-01-16,0.4,0.5714285714285714,303.27,4.0,51.5,EE,A,5,Day Scholar,Tuesday,0,3,1
STU0031,2024-01-17,0.4,0.6,221.33999999999997,3.0,28.0,EE,A,5,Day Scholar,Wednesday,0,3,1
STU0031,2024-01-18,0.2,0.5142857142857143,37.0,2.0,12.5,EE,A,5,Day Scholar,Thursday,0,3,1
STU0031,2024-01-19,0.4,0.4857142857142857,88.33,1.0,43.0,EE,A,5,Day Scholar,Friday,0,3,1
STU0031,2024-01-20,0.6,0.4571428571428572,52.83,2.0,12.0,EE,A,5,Day Scholar,Saturday,1,3,1
STU0031,2024-01-22,0.6,0.4571428571428572,0.0,0.0,,EE,A,5,Day Scholar,Monday,0,4,1
STU0031,2024-01-23,0.8,0.4857142857142857,58.6,1.0,20.0,EE,A,5,Day Scholar,Tuesday,0,4,1
STU0031,2024-01-24,0.8,0.5428571428571429,244.14,3.0,45.0,EE,A,5,Day Scholar,Wednesday,0,4,1
STU0031,2024-01-25,0.4,0.5428571428571429,284.73,3.0,44.666666666666664,EE,A,5,Day Scholar,Thursday,0,4,1
STU0031,2024-01-26,0.4,0.5714285714285714,4.95,1.0,8.0,EE,A,5,Day Scholar,Friday,0,4,1
STU0031,2024-01-27,0.0,0.5142857142857143,195.46,4.0,31.0,EE,A,5,Day Scholar,Saturday,1,4,1
STU0031,2024-01-29,0.4,0.48571428571428577,94.62,2.0,59.0,EE,A,5,Day Scholar,Monday,0,5,1
STU0031,2024-01-30,0.6,0.4857142857142857,342.22999999999996,3.0,49.0,EE,A,5,Day Scholar,Tuesday,0,5,1
STU0031,2024-01-31,0.6,0.4571428571428572,66.1,1.0,42.0,EE,A,5,Day Scholar,Wednesday,0,5,1
STU0031,2024-02-01,0.6,0.42857142857142855,205.06,1.0,103.0,EE,A,5,Day Scholar,Thursday,0,5,2
STU0031,2024-02-02,0.8,0.4857142857142857,267.94,4.0,27.0,EE,A,5,Day Scholar,Friday,0,5,2
STU0031,2024-02-03,0.6,0.5142857142857143,0.0,0.0,,EE,A,5,Day Scholar,Saturday,1,5,2
STU0031,2024-02-05,0.6,0.6,0.0,0.0,,EE,A,5,Day Scholar,Monday,0,6,2
STU0031,2024-02-06,0.4,0.5999999999999999,210.48,3.0,53.666666666666664,EE,A,5,Day Scholar,Tuesday,0,6,2
STU0031,2024-02-07,0.6,0.6,153.76999999999998,2.0,42.0,EE,A,5,Day Scholar,Wednesday,0,6,2
STU0031,2024-02-08,0.4,0.5714285714285714,474.72,3.0,75.66666666666667,EE,A,5,Day Scholar,Thursday,0,6,2
STU0031,2024-02-09,0.2,0.5142857142857143,0.0,0.0,,EE,A,5,Day Scholar,Friday,0,6,2
STU0031,2024-02-10,0.6,0.48571428571428577,283.44,3.0,50.666666666666664,EE,A,5,Day Scholar,Saturday,1,6,2
STU0031,2024-02-12,0.4,0.4571428571428572,341.27,3.0,71.33333333333333,EE,A,5,Day Scholar,Monday,0,7,2
STU0031,2024-02-13,0.6,0.4571428571428572,39.63,1.0,43.0,EE,A,5,Day Scholar,Tuesday,0,7,2
STU0031,2024-02-14,0.6,0.4857142857142857,69.65,1.0,48.0,EE,A,5,Day Scholar,Wednesday,0,7,2
STU0031,2024-02-15,0.2,0.42857142857142855,20.46,1.0,23.0,EE,A,5,Day Scholar,Thursday,0,7,2
STU0031,2024-02-16,0.6,0.4571428571428572,311.54,4.0,47.75,EE,A,5,Day Scholar,Friday,0,7,2
STU0031,2024-02-17,0.4,0.4857142857142857,649.34,4.0,69.25,EE,A,5,Day Scholar,Saturday,1,7,2
STU0031,2024-02-19,0.2,0.4285714285714285,0.0,0.0,,EE,A,5,Day Scholar,Monday,0,8,2
STU0031,2024-02-20,0.2,0.39999999999999997,94.62,3.0,33.666666666666664,EE,A,5,Day Scholar,Tuesday,0,8,2
STU0031,2024-02-21,0.0,0.31428571428571433,143.51,2.0,34.0,EE,A,5,Day Scholar,Wednesday,0,8,2
STU0031,2024-02-22,0.2,0.2571428571428572,316.51,3.0,55.0,EE,A,5,Day Scholar,Thursday,0,8,2
STU0031,2024-02-23,0.4,0.2857142857142857,859.96,3.0,105.0,EE,A,5,Day Scholar,Friday,0,8,2
STU0031,2024-02-24,0.4,0.2571428571428572,343.14,3.0,45.333333333333336,EE,A,5,Day Scholar,Saturday,1,8,2
STU0031,2024-02-26,0.4,0.2571428571428572,198.77,3.0,27.333333333333332,EE,A,5,Day Scholar,Monday,0,9,2
STU0031,2024-02-27,0.4,0.2857142857142857,281.77,3.0,39.0,EE,A,5,Day Scholar,Tuesday,0,9,2
STU0031,2024-02-28,0.6,0.3428571428571429,339.90999999999997,3.0,47.0,EE,A,5,Day Scholar,Wednesday,0,9,2
STU0031,2024-02-29,0.4,0.4,107.08,1.0,46.0,EE,A,5,Day Scholar,Thursday,0,9,2
STU0031,2024-03-01,0.4,0.42857142857142855,181.63,1.0,109.0,EE,A,5,Day Scholar,Friday,0,9,3
STU0031,2024-03-02,0.6,0.4571428571428572,176.53,3.0,44.333333333333336,EE,A,5,Day Scholar,Saturday,1,9,3
STU0031,2024-03-04,0.6,0.48571428571428577,53.82,1.0,31.0,EE,A,5,Day Scholar,Monday,0,10,3
STU0031,2024-03-05,0.4,0.48571428571428577,0.0,0.0,,EE,A,5,Day Scholar,Tuesday,0,10,3
STU0031,2024-03-06,0.4,0.4857142857142857,687.3399999999999,4.0,66.5,EE,A,5,Day Scholar,Wednesday,0,10,3
STU0031,2024-03-07,0.4,0.45714285714285713,113.05,2.0,41.5,EE,A,5,Day Scholar,Thursday,0,10,3
STU0031,2024-03-08,0.8,0.5142857142857143,243.54,4.0,28.25,EE,A,5,Day Scholar,Friday,0,10,3
STU0031,2024-03-09,0.6,0.5428571428571428,627.47,4.0,58.75,EE,A,5,Day Scholar,Saturday,1,10,3
STU0031,2024-03-11,0.2,0.4857142857142857,575.96,4.0,81.75,EE,A,5,Day Scholar,Monday,0,11,3
STU0031,2024-03-12,0.8,0.5142857142857142,571.04,3.0,61.333333333333336,EE,A,5,Day Scholar,Tuesday,0,11,3
STU0031,2024-03-13,0.8,0.5714285714285714,226.28,4.0,34.5,EE,A,5,Day Scholar,Wednesday,0,11,3
STU0031,2024-03-14,0.8,0.6285714285714287,59.49,2.0,11.5,EE,A,5,Day Scholar,Thursday,0,11,3
STU0031,2024-03-15,0.6,0.6571428571428571,121.03,1.0,35.0,EE,A,5,Day Scholar,Friday,0,11,3
STU0031,2024-03-16,0.2,0.5714285714285714,134.32,3.0,16.0,EE,A,5,Day Scholar,Saturday,1,11,3
STU0031,2024-03-18,0.6,0.5714285714285714,223.84,4.0,21.25,EE,A,5,Day Scholar,Monday,0,12,3
STU0031,2024-03-19,0.4,0.6,123.03,1.0,45.0,EE,A,5,Day Scholar,Tuesday,0,12,3
STU0031,2024-03-20,0.6,0.5714285714285714,4.92,1.0,7.0,EE,A,5,Day Scholar,Wednesday,0,12,3
STU0031,2024-03-21,0.2,0.4857142857142857,878.01,4.0,91.75,EE,A,5,Day Scholar,Thursday,0,12,3
STU0031,2024-03-22,0.4,0.4285714285714285,195.67,1.0,65.0,EE,A,5,Day Scholar,Friday,0,12,3
STU0031,2024-03-23,0.8,0.4571428571428572,481.66999999999996,3.0,90.0,EE,A,5,Day Scholar,Saturday,1,12,3
STU0031,2024-03-25,0.4,0.4857142857142857,28.74,1.0,31.0,EE,A,5,Day Scholar,Monday,0,13,3
STU0031,2024-03-26,0.6,0.4857142857142857,0.0,0.0,,EE,A,5,Day Scholar,Tuesday,0,13,3
STU0031,2024-03-27,0.2,0.4571428571428572,130.08,2.0,35.0,EE,A,5,Day Scholar,Wednesday,0,13,3
STU0031,2024-03-28,0.6,0.4571428571428572,0.0,0.0,,EE,A,5,Day Scholar,Thursday,0,13,3
STU0031,2024-03-29,1.0,0.5714285714285714,239.76,4.0,29.5,EE,A,5,Day Scholar,Friday,0,13,3
STU0031,2024-03-30,0.4,0.5714285714285714,111.22,2.0,53.0,EE,A,5,Day Scholar,Saturday,1,13,3
STU0032,2024-01-01,0.4,0.4,118.96000000000001,2.0,34.0,EE,C,3,H3,Monday,0,1,1
STU0032,2024-01-02,0.6,0.5,173.5,3.0,27.666666666666668,EE,C,3,H3,Tuesday,0,1,1
STU0032,2024-01-03,0.8,0.6,53.989999999999995,2.0,17.0,EE,C,3,H3,Wednesday,0,1,1
STU0032,2024-01-04,0.8,0.65,285.59000000000003,4.0,36.0,EE,C,3,H3,Thursday,0,1,1
STU0032,2024-01-05,1.0,0.72,90.75999999999999,2.0,22.0,EE,C,3,H3,Friday,0,1,1
STU0032,2024-01-06,0.6,0.7000000000000001,210.78,4.0,29.0,EE,C,3,H3,Saturday,1,1,1
STU0032,2024-01-08,0.8,0.7142857142857143,132.89000000000001,2.0,34.0,EE,C,3,H3,Monday,0,2,1
STU0032,2024-01-09,0.6,0.7428571428571428,239.04000000000002,3.0,31.0,EE,C,3,H3,Tuesday,0,2,1
STU0032,2024-01-10,1.0,0.7999999999999999,261.94,4.0,39.25,EE,C,3,H3,Wednesday,0,2,1
STU0032,2024-01-11,0.8,0.8,594.08,4.0,71.75,EE,C,3,H3,Thursday,0,2,1
STU0032,2024-01-12,1.0,0.8285714285714286,209.78000000000003,4.0,90.25,EE,C,3,H3,Friday,0,2,1
STU0032,2024-01-13,0.8,0.8,313.28,4.0,41.25,EE,C,3,H3,Saturday,1,2,1
STU0032,2024-01-15,0.8,0.8285714285714285,435.09000000000003,3.0,62.0,EE,C,3,H3,Monday,0,3,1
STU0032,2024-01-16,0.8,0.8285714285714286,204.28,3.0,28.333333333333332,EE,C,3,H3,Tuesday,0,3,1
STU0032,2024-01-17,0.6,0.8285714285714286,265.86,3.0,38.666666666666664,EE,C,3,H3,Wednesday,0,3,1
STU0032,2024-01-18,1.0,0.8285714285714286,215.03,4.0,29.75,EE,C,3,H3,Thursday,0,3,1
STU0032,2024-01-19,1.0,0.8571428571428571,15.27,1.0,10.0,EE,C,3,H3,Friday,0,3,1
STU0032,2024-01-20,0.6,0.7999999999999999,117.04,1.0,35.0,EE,C,3,H3,Saturday,1,3,1
STU0032,2024-01-22,0.6,0.7714285714285715,9.09,1.0,5.0,EE,C,3,H3,Monday,0,4,1
STU0032,2024-01-23,0.4,0.7142857142857143,0.0,0.0,,EE,C,3,H3,Tuesday,0,4,1
STU0032,2024-01-24,0.8,0.7142857142857143,318.27000000000004,3.0,61.333333333333336,EE,C,3,H3,Wednesday,0,4,1
STU0032,2024-01-25,1.0,0.7714285714285715,0.0,0.0,,EE,C,3,H3,Thursday,0,4,1
STU0032,2024-01-26,1.0,0.7714285714285715,40.56,1.0,60.0,EE,C,3,H3,Friday,0,4,1
STU0032,2024-01-27,0.8,0.7428571428571429,320.72,4.0,30.0,EE,C,3,H3,Saturday,1,4,1
STU0032,2024-01-29,0.6,0.7428571428571429,362.08,4.0,41.5,EE,C,3,H3,Monday,0,5,1
STU0032,2024-01-30,1.0,0.7999999999999999,582.36,3.0,79.33333333333333,EE,C,3,H3,Tuesday,0,5,1
STU0032,2024-01-31,0.8,0.8571428571428571,159.01,4.0,18.75,EE,C,3,H3,Wednesday,0,5,1
STU0032,2024-02-01,0.8,0.8571428571428571,354.1,2.0,60.5,EE,C,3,H3,Thursday,0,5,2
STU0032,2024-02-02,0.8,0.8285714285714285,97.78,2.0,16.0,EE,C,3,H3,Friday,0,5,2
STU0032,2024-02-03,0.8,0.8,222.07999999999998,4.0,25.75,EE,C,3,H3,Saturday,1,5,2
STU0032,2024-02-05,0.8,0.7999999999999999,494.01,3.0,56.333333333333336,EE,C,3,H3,Monday,0,6,2
STU0032,2024-02-06,0.6,0.8,309.96000000000004,3.0,128.66666666666666,EE,C,3,H3,Tuesday,0,6,2
STU0032,2024-02-07,0.6,0.7428571428571429,57.28,1.0,109.0,EE,C,3,H3,Wednesday,0,6,2
STU0032,2024-02-08,1.0,0.7714285714285715,284.23,3.0,57.666666666666664,EE,C,3,H3,Thursday,0,6,2
STU0032,2024-02-09,0.8,0.7714285714285714,99.73,1.0,44.0,EE,C,3,H3,Friday,0,6,2
STU0032,2024-02-10,0.4,0.7142857142857143,378.07,4.0,41.5,EE,C,3,H3,Saturday,1,6,2
STU0032,2024-02-12,0.8,0.7142857142857143,105.62,1.0,32.0,EE,C,3,H3,Monday,0,7,2
STU0032,2024-02-13,0.8,0.7142857142857143,0.0,0.0,,EE,C,3,H3,Tuesday,0,7,2
STU0032,2024-02-14,0.8,0.7428571428571429,291.39,3.0,41.0,EE,C,3,H3,Wednesday,0,7,2
STU0032,2024-02-15,0.6,0.7428571428571429,1101.74,3.0,133.33333333333334,EE,C,3,H3,Thursday,0,7,2
STU0032,2024-02-16,0.8,0.7142857142857143,10.14,1.0,16.0,EE,C,3,H3,Friday,0,7,2
STU0032,2024-02-17,0.6,0.6857142857142858,14.47,1.0,13.0,EE,C,3,H3,Saturday,1,7,2
STU0032,2024-02-19,0.8,0.7428571428571429,51.33,2.0,45.0,EE,C,3,H3,Monday,0,8,2
STU0032,2024-02-20,0.4,0.6857142857142858,214.84,4.0,34.0,EE,C,3,H3,Tuesday,0,8,2
STU0032,2024-02-21,0.8,0.6857142857142858,152.08,2.0,48.5,EE,C,3,H3,Wednesday,0,8,2
STU0032,2024-02-22,0.6,0.6571428571428571,271.21,1.0,101.0,EE,C,3,H3,Thursday,0,8,2
STU0032,2024-02-23,0.8,0.6857142857142857,259.77,3.0,46.0,EE,C,3,H3,Friday,0,8,2
STU0032,2024-02-24,0.6,0.6571428571428573,139.84,2.0,22.0,EE,C,3,H3,Saturday,1,8,2
STU0032,2024-02-26,1.0,0.7142857142857143,214.63,2.0,48.5,EE,C,3,H3,Monday,0,9,2
STU0032,2024-02-27,0.6,0.6857142857142857,169.77,4.0,21.0,EE,C,3,H3,Tuesday,0,9,2
STU0032,2024-02-28,1.0,0.7714285714285715,88.6,1.0,99.0,EE,C,3,H3,Wednesday,0,9,2
STU0032,2024-02-29,1.0,0.7999999999999999,440.87,4.0,50.5,EE,C,3,H3,Thursday,0,9,2
STU0032,2024-03-01,0.8,0.8285714285714285,234.17,3.0,36.333333333333336,EE,C,3,H3,Friday,0,9,3
STU0032,2024-03-02,0.4,0.7714285714285715,268.26,4.0,33.25,EE,C,3,H3,Saturday,1,9,3
STU0032,2024-03-04,0.6,0.7714285714285714,0.0,0.0,,EE,C,3,H3,Monday,0,10,3
STU0032,2024-03-05,0.6,0.7142857142857143,284.52,4.0,39.25,EE,C,3,H3,Tuesday,0,10,3
STU0032,2024-03-06,0.8,0.7428571428571429,273.68,4.0,34.75,EE,C,3,H3,Wednesday,0,10,3
STU0032,2024-03-07,0.8,0.7142857142857143,77.22,3.0,32.0,EE,C,3,H3,Thursday,0,10,3
STU0032,2024-03-08,1.0,0.7142857142857143,399.91999999999996,4.0,43.75,EE,C,3,H3,Friday,0,10,3
STU0032,2024-03-09,1.0,0.7428571428571429,219.91,3.0,38.0,EE,C,3,H3,Saturday,1,10,3
STU0032,2024-03-11,1.0,0.8285714285714285,6.97,1.0,10.0,EE,C,3,H3,Monday,0,11,3
STU0032,2024-03-12,0.8,0.8571428571428571,235.10000000000002,3.0,29.666666666666668,EE,C,3,H3,Tuesday,0,11,3
STU0032,2024-03-13,1.0,0.9142857142857143,303.45,4.0,41.75,EE,C,3,H3,Wednesday,0,11,3
