Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken
S3228,2026-04-30,08:24 AM,Rajendra,Mess,08:18 AM,08:43 AM,0,0,06:26 AM,10:00 AM,218.77,196,38.29,Lunch,0,0
S3229,2026-04-13,02:39 PM,Azad,Hostel,0,0,0,0,12:29 AM,04:00 AM,111.82,73,27.08,None,0,0
S3230,2026-04-20,04:05 PM,Rajendra,Library,0,0,01:49 PM,04:27 PM,02:39 PM,06:21 PM,641.64,190,16.09,None,0,0
S3231,2026-04-18,04:07 PM,Yamuna,Mess,03:46 PM,04:44 PM,0,0,02:10 PM,05:19 PM,599.18,193,62.99,Lunch,0,0
S3232,2026-04-06,03:45 PM,Yamuna,Library,0,0,03:40 PM,06:17 PM,01:31 PM,04:28 PM,896.11,178,31.22,None,1,0
S3233,2026-04-04,10:25 PM,Sarojini,Classroom,0,0,0,0,02:05 AM,07:33 AM,371.07,169,13.78,None,1,0
S3234,2026-04-04,06:47 PM,Sarojini,Hostel,0,0,0,0,02:29 PM,04:17 PM,126.09,14,13.01,None,1,0
S3235,2026-04-30,07:27 PM,Sarojini,Classroom,0,0,0,0,05:10 AM,07:35 AM,156.97,172,20.21,None,1,0
S3236,2026-04-22,03:19 PM,Ganga,Mess,03:19 PM,04:03 PM,0,0,12:21 PM,04:18 PM,409.33,108,38.31,Breakfast,1,0
S3237,2026-04-14,12:31 PM,Sarojini,Hostel,0,0,0,0,05:07 PM,08:46 PM,124.35,164,24.15,None,0,0
S3238,2026-04-15,01:24 PM,Ganga,Mess,12:59 PM,01:50 PM,0,0,11:24 AM,02:46 PM,304.8,60,35.53,Lunch,1,0
S3239,2026-04-25,03:58 PM,Sarojini,Mess,03:20 PM,03:59 PM,0,0,12:59 PM,05:05 PM,267.26,161,52.6,Lunch,1,0
S3240,2026-04-30,06:42 PM,Ganga,Library,0,0,06:23 PM,09:01 PM,04:30 PM,08:57 PM,714.97,24,7.91,None,0,0
S3241,2026-05-01,09:10 AM,Ganga,Classroom,0,0,0,0,11:06 AM,02:35 PM,283.09,10,1.4,None,1,0
S3242,2026-04-23,11:24 PM,Sarojini,Outside,0,0,0,0,02:22 AM,04:41 AM,163.55,123,6.86,None,0,0
S3243,2026-04-22,05:57 PM,Sarojini,Mess,05:28 PM,06:01 PM,0,0,03:02 PM,08:20 PM,471.55,79,34.72,Breakfast,0,0
S3244,2026-04-13,10:57 PM,Yamuna,Classroom,0,0,0,0,03:43 AM,06:52 AM,393.44,156,16.05,None,1,0
S3245,2026-04-28,04:44 PM,Yamuna,Mess,04:09 PM,04:45 PM,0,0,02:27 PM,06:15 PM,499.08,197,62.76,Lunch,1,1
S3246,2026-04-17,02:59 PM,Yamuna,Mess,02:22 PM,03:09 PM,0,0,01:31 PM,03:49 PM,283.38,59,36.9,Dinner,0,0
S3247,2026-04-25,04:22 PM,Azad,Mess,03:58 PM,04:23 PM,0,0,01:33 PM,07:05 PM,429.35,196,54.96,Lunch,1,1
S3248,2026-04-20,10:26 AM,Azad,Outside,0,0,0,0,09:37 AM,12:22 PM,151.08,139,16.26,None,0,0
S3249,2026-04-09,01:12 PM,Sarojini,Hostel,0,0,0,0,07:32 AM,11:10 AM,388.3,89,25.47,None,0,0
S3250,2026-04-18,03:34 PM,Yamuna,Library,0,0,01:01 PM,03:50 PM,02:50 PM,04:23 PM,671.48,58,11.55,None,0,0
S3251,2026-04-26,10:46 PM,Yamuna,Library,0,0,10:35 PM,11:29 PM,08:50 PM,11:23 PM,740.77,139,23.99,None,0,0
S3252,2026-04-17,08:03 PM,Sarojini,Library,0,0,07:36 PM,08:49 PM,06:33 PM,10:41 PM,804.93,125,25.14,None,0,0
S3253,2026-04-12,03:58 AM,Rajendra,Classroom,0,0,0,0,05:39 PM,08:40 PM,143.28,127,17.28,None,1,0
S3254,2026-04-20,07:35 PM,Sarojini,Library,0,0,06:08 PM,08:16 PM,06:30 PM,10:14 PM,599.73,131,24.97,None,0,0
S3255,2026-04-24,12:05 PM,Yamuna,Hostel,0,0,0,0,04:10 AM,08:55 AM,260.52,120,37.61,None,0,0
S3256,2026-04-19,09:13 PM,Ganga,Library,0,0,08:36 PM,09:13 PM,08:06 PM,11:18 PM,616.54,134,20.66,None,0,0
S3257,2026-04-08,10:05 PM,Yamuna,Outside,0,0,0,0,02:43 AM,04:39 AM,305.05,91,9.25,None,0,0
S3258,2026-04-19,09:52 PM,Ganga,Library,0,0,09:17 PM,10:02 PM,09:00 PM,11:33 PM,770.94,91,13.48,None,0,0
S3259,2026-04-28,07:17 AM,Sarojini,Classroom,0,0,0,0,05:22 PM,08:48 PM,171.55,38,4.91,None,1,0
S3260,2026-04-13,09:31 AM,Yamuna,Library,0,0,09:23 AM,10:32 AM,06:50 AM,10:06 AM,908.62,129,21.29,None,1,1
S3261,2026-04-30,06:48 PM,Sarojini,Library,0,0,06:45 PM,07:19 PM,04:18 PM,08:44 PM,682.45,56,20.32,None,0,0
S3262,2026-04-01,01:53 PM,Rajendra,Mess,01:19 PM,02:12 PM,0,0,11:20 AM,03:09 PM,394.14,106,53.55,Lunch,1,0
S3263,2026-04-20,04:22 PM,Ganga,Mess,04:12 PM,04:40 PM,0,0,03:26 PM,06:27 PM,504.43,56,33.68,Breakfast,0,0
S3264,2026-04-30,09:51 AM,Sarojini,Classroom,0,0,0,0,12:46 AM,04:53 AM,335.11,72,7.11,None,1,0
S3265,2026-05-01,08:49 AM,Ganga,Classroom,0,0,0,0,12:22 AM,03:06 AM,152.02,149,8.62,None,1,0
S3266,2026-04-28,12:46 PM,Yamuna,Mess,12:45 PM,01:18 PM,0,0,10:24 AM,01:49 PM,550.54,147,33.15,Dinner,1,0
S3267,2026-04-28,11:55 PM,Sarojini,Library,0,0,10:59 PM,11:59 PM,10:00 PM,11:31 PM,664.44,118,24.07,None,0,0
S3268,2026-04-01,07:19 AM,Ganga,Hostel,0,0,0,0,12:59 AM,02:22 AM,320.57,33,19.29,None,0,0
S3269,2026-04-18,05:07 PM,Ganga,Mess,04:31 PM,05:17 PM,0,0,02:44 PM,07:20 PM,527.3,123,47.32,Lunch,0,0
S3270,2026-04-23,07:19 AM,Ganga,Classroom,0,0,0,0,04:12 PM,06:31 PM,264.76,158,18.49,None,1,1
S3271,2026-04-07,08:32 AM,Azad,Mess,08:18 AM,08:45 AM,0,0,05:52 AM,09:11 AM,408.85,25,33.12,Breakfast,0,0
S3272,2026-04-29,04:42 PM,Ganga,Mess,04:18 PM,05:00 PM,0,0,01:52 PM,05:26 PM,675.29,85,29.27,Dinner,0,0
S3273,2026-04-21,06:31 PM,Azad,Library,0,0,05:34 PM,07:43 PM,04:43 PM,08:04 PM,718.37,25,9.2,None,0,0
S3274,2026-04-22,02:09 AM,Rajendra,Hostel,0,0,0,0,04:23 AM,07:39 AM,277.41,109,24.49,None,0,0
S3275,2026-04-17,07:36 AM,Yamuna,Outside,0,0,0,0,04:26 AM,08:37 AM,169.17,198,10.84,None,0,0
S3276,2026-04-28,08:01 AM,Yamuna,Mess,07:51 AM,08:35 AM,0,0,06:55 AM,09:20 AM,485.58,48,29.18,Breakfast,0,0
S3277,2026-04-08,04:41 AM,Rajendra,Outside,0,0,0,0,03:00 AM,05:51 AM,195.56,55,5.86,None,0,0
S3278,2026-04-13,10:10 AM,Azad,Library,0,0,09:43 AM,10:58 AM,08:41 AM,12:48 PM,660.05,92,27.28,None,1,1
S3279,2026-04-04,12:56 PM,Azad,Hostel,0,0,0,0,01:11 PM,03:03 PM,315.16,106,24.29,None,0,0
S3280,2026-04-22,09:24 PM,Azad,Library,0,0,07:39 PM,10:29 PM,08:30 PM,09:54 PM,722.26,26,16.27,None,0,0
S3281,2026-04-13,02:48 PM,Sarojini,Library,0,0,02:48 PM,03:23 PM,01:02 PM,03:54 PM,924.24,81,19.81,None,0,0
S3282,2026-04-11,11:13 PM,Ganga,Hostel,0,0,0,0,07:04 PM,10:47 PM,1348.49,79,25.76,None,0,0
S3283,2026-04-06,09:34 AM,Sarojini,Mess,09:13 AM,09:57 AM,0,0,06:57 AM,11:30 AM,283.62,188,43.6,Dinner,0,0
S3284,2026-04-22,02:01 PM,Rajendra,Library,0,0,01:56 PM,03:12 PM,01:20 PM,04:49 PM,646.01,180,24.34,None,1,0
S3285,2026-04-12,03:28 PM,Sarojini,Mess,03:00 PM,03:36 PM,0,0,12:44 PM,05:43 PM,538.3,103,36.21,Dinner,0,0
S3286,2026-04-13,05:04 PM,Rajendra,Mess,04:41 PM,05:30 PM,0,0,02:05 PM,07:35 PM,432.13,120,38.43,Dinner,0,0
S3287,2026-04-15,08:50 PM,Yamuna,Library,0,0,08:45 PM,10:10 PM,06:06 PM,11:37 PM,955.92,12,10.08,None,0,0
S3288,2026-04-02,08:05 PM,Azad,Classroom,0,0,0,0,03:08 PM,07:51 PM,290.06,122,17.58,None,1,1
S3289,2026-04-23,05:28 PM,Azad,Hostel,0,0,0,0,03:48 AM,07:29 AM,324.39,111,19.99,None,0,0
S3290,2026-04-14,04:27 PM,Rajendra,Library,0,0,04:16 PM,04:58 PM,02:25 PM,05:51 PM,875.28,53,22.36,None,1,1
S3291,2026-04-23,11:10 PM,Rajendra,Library,0,0,10:03 PM,11:59 PM,08:20 PM,11:05 PM,794.29,54,15.92,None,0,0
S3292,2026-04-25,10:50 AM,Ganga,Library,0,0,09:48 AM,11:50 AM,08:59 AM,01:24 PM,587.69,105,21.29,None,1,1
S3293,2026-04-13,01:01 PM,Azad,Library,0,0,12:13 PM,02:01 PM,11:01 AM,02:05 PM,916.31,113,20.04,None,1,0
S3294,2026-04-12,07:12 AM,Rajendra,Outside,0,0,0,0,02:01 AM,06:43 AM,120.86,167,12.87,None,0,0
S3295,2026-04-09,08:59 PM,Sarojini,Library,0,0,08:52 PM,10:19 PM,06:55 PM,10:54 PM,874.81,65,13.19,None,0,0
S3296,2026-04-13,02:21 PM,Rajendra,Mess,02:01 PM,02:43 PM,0,0,11:38 AM,04:06 PM,397.73,71,25.95,Lunch,1,0
S3297,2026-04-18,10:35 AM,Azad,Classroom,0,0,0,0,07:07 PM,09:06 PM,164.61,176,11.71,None,1,0
S3298,2026-04-07,02:52 PM,Ganga,Mess,02:41 PM,03:09 PM,0,0,11:56 AM,03:59 PM,378.73,84,36.68,Dinner,0,0
S3299,2026-05-01,12:00 PM,Sarojini,Outside,0,0,0,0,06:51 AM,10:49 AM,138.12,174,21.29,None,1,1
S3300,2026-04-06,02:01 PM,Sarojini,Mess,01:52 PM,02:30 PM,0,0,11:53 AM,03:59 PM,529.45,148,43.87,Breakfast,1,0
S3301,2026-04-26,06:45 PM,Ganga,Library,0,0,06:32 PM,08:36 PM,04:35 PM,08:48 PM,484.84,49,13.82,None,0,0
S3302,2026-04-19,12:14 PM,Sarojini,Hostel,0,0,0,0,12:11 AM,02:02 AM,269.51,160,34.39,None,0,0
S3303,2026-04-01,06:31 PM,Ganga,Mess,06:06 PM,06:50 PM,0,0,05:30 PM,09:14 PM,489.25,144,56.56,Lunch,0,0
S3304,2026-04-20,01:54 PM,Ganga,Mess,01:53 PM,02:24 PM,0,0,11:33 AM,04:48 PM,364.72,137,42.21,Lunch,1,0
S3305,2026-04-21,07:11 PM,Azad,Library,0,0,07:10 PM,07:43 PM,04:54 PM,10:11 PM,639.12,69,13.81,None,0,0
S3306,2026-04-08,10:23 AM,Yamuna,Mess,10:03 AM,10:33 AM,0,0,08:44 AM,12:27 PM,373.93,58,28.57,Lunch,0,0
S3307,2026-04-11,11:48 AM,Azad,Library,0,0,10:46 AM,12:42 PM,10:23 AM,12:56 PM,484.43,170,20.02,None,0,0
S3308,2026-04-21,05:33 PM,Azad,Mess,05:22 PM,06:08 PM,0,0,03:46 PM,06:18 PM,553.8,77,41.34,Breakfast,0,0
S3309,2026-04-14,12:08 PM,Sarojini,Mess,11:47 AM,12:12 PM,0,0,09:39 AM,01:13 PM,423.61,125,47.24,Breakfast,1,0
S3310,2026-04-05,11:36 PM,Ganga,Classroom,0,0,0,0,12:30 AM,03:29 AM,378.7,182,17.23,None,1,0
S3311,2026-04-03,11:09 AM,Yamuna,Outside,0,0,0,0,05:44 PM,09:15 PM,243.16,149,13.63,None,0,0
S3312,2026-04-24,11:05 PM,Yamuna,Library,0,0,10:52 PM,11:59 PM,08:43 PM,11:23 PM,616.4,49,14.17,None,0,0
S3313,2026-04-21,11:00 PM,Yamuna,Classroom,0,0,0,0,04:07 AM,07:47 AM,252.43,100,5.35,None,1,0
S3314,2026-04-24,03:00 PM,Azad,Library,0,0,12:44 PM,03:05 PM,01:13 PM,04:17 PM,605.69,48,11.69,None,0,0
S3315,2026-04-16,04:40 PM,Rajendra,Classroom,0,0,0,0,12:45 AM,05:02 AM,278.67,122,16.78,None,1,0
S3316,2026-04-21,02:29 PM,Yamuna,Outside,0,0,0,0,12:24 PM,04:45 PM,310.77,148,15.0,None,0,0
S3317,2026-04-16,05:11 PM,Ganga,Library,0,0,04:54 PM,05:50 PM,02:38 PM,06:01 PM,968.38,103,16.81,None,0,0
S3318,2026-04-27,03:06 PM,Sarojini,Library,0,0,12:51 PM,03:48 PM,01:25 PM,05:37 PM,854.87,112,24.75,None,1,0
S3319,2026-04-15,10:08 AM,Sarojini,Hostel,0,0,0,0,06:46 PM,10:24 PM,953.15,52,25.5,None,0,0
S3320,2026-04-11,04:46 PM,Ganga,Mess,04:44 PM,05:17 PM,0,0,03:27 PM,05:32 PM,423.51,170,40.89,Lunch,0,0
S3321,2026-04-02,08:43 AM,Rajendra,Mess,07:53 AM,08:50 AM,0,0,05:59 AM,11:00 AM,573.97,200,61.81,Breakfast,0,0
S3322,2026-04-11,04:14 PM,Sarojini,Library,0,0,01:50 PM,04:49 PM,01:15 PM,05:51 PM,527.37,33,14.51,None,0,0
S3323,2026-04-08,08:15 PM,Yamuna,Mess,07:47 PM,08:27 PM,0,0,06:36 PM,09:10 PM,348.35,50,29.64,Dinner,0,0
S3324,2026-04-13,04:01 PM,Rajendra,Mess,03:48 PM,04:22 PM,0,0,01:56 PM,06:42 PM,487.35,129,49.76,Lunch,1,1
S3325,2026-04-29,12:37 PM,Yamuna,Library,0,0,11:34 AM,02:29 PM,09:59 AM,02:32 PM,850.74,175,25.62,None,0,0
S3326,2026-04-23,09:15 PM,Azad,Library,0,0,08:18 PM,09:32 PM,08:07 PM,11:12 PM,706.78,173,23.99,None,0,0
S3327,2026-04-28,02:31 PM,Yamuna,Mess,02:30 PM,03:27 PM,0,0,01:38 PM,05:10 PM,237.01,171,42.94,Lunch,0,0
S3328,2026-04-18,07:29 AM,Sarojini,Outside,0,0,0,0,04:39 PM,07:03 PM,348.56,152,14.4,None,0,0
S3329,2026-04-10,12:50 PM,Sarojini,Mess,12:44 PM,01:24 PM,0,0,10:00 AM,02:12 PM,639.09,102,35.83,Breakfast,0,0
S3330,2026-04-09,10:39 AM,Rajendra,Classroom,0,0,0,0,12:49 PM,04:50 PM,185.33,84,11.71,None,1,0
S3331,2026-04-03,10:36 AM,Azad,Library,0,0,10:12 AM,12:03 PM,09:21 AM,01:01 PM,608.21,101,12.14,None,1,1
S3332,2026-04-11,07:27 PM,Yamuna,Library,0,0,06:03 PM,08:53 PM,06:03 PM,08:52 PM,854.47,192,20.86,None,0,0
S3333,2026-04-13,07:13 PM,Sarojini,Library,0,0,06:59 PM,07:39 PM,04:31 PM,10:11 PM,642.44,122,22.47,None,0,0
S3334,2026-04-09,08:04 PM,Yamuna,Library,0,0,07:11 PM,08:15 PM,06:29 PM,09:18 PM,894.62,173,35.55,None,0,0
S3335,2026-04-20,08:16 PM,Azad,Library,0,0,06:11 PM,09:07 PM,06:44 PM,09:12 PM,1020.16,149,27.07,None,0,0
S3336,2026-04-22,03:29 PM,Yamuna,Library,0,0,03:11 PM,04:39 PM,02:54 PM,05:13 PM,838.43,88,22.15,None,1,0
S3337,2026-04-18,05:25 PM,Yamuna,Mess,04:43 PM,05:25 PM,0,0,04:40 PM,06:15 PM,275.58,199,42.83,Lunch,0,0
S3338,2026-04-11,06:29 PM,Rajendra,Mess,06:13 PM,07:07 PM,0,0,04:16 PM,08:46 PM,235.32,26,26.88,Lunch,0,0
S3339,2026-04-13,07:20 AM,Azad,Mess,07:07 AM,07:44 AM,0,0,06:50 AM,09:44 AM,467.58,67,38.92,Breakfast,0,0
S3340,2026-04-15,04:54 PM,Yamuna,Mess,04:30 PM,05:07 PM,0,0,02:41 PM,06:21 PM,554.8,77,39.19,Lunch,0,0
S3341,2026-04-25,01:45 PM,Ganga,Library,0,0,01:28 PM,03:24 PM,01:14 PM,04:02 PM,802.12,77,12.69,None,0,0
S3342,2026-04-27,11:32 AM,Yamuna,Mess,11:01 AM,11:35 AM,0,0,11:02 AM,01:28 PM,643.83,15,31.51,Lunch,1,0
S3343,2026-04-29,04:36 PM,Ganga,Outside,0,0,0,0,06:04 PM,08:45 PM,157.67,174,9.17,None,0,0
S3344,2026-04-30,12:50 PM,Azad,Outside,0,0,0,0,04:25 AM,07:06 AM,306.59,181,23.65,None,0,0
S3345,2026-04-11,08:09 AM,Yamuna,Mess,07:35 AM,08:33 AM,0,0,06:16 AM,09:34 AM,600.16,109,48.03,Breakfast,0,0
S3346,2026-04-21,03:30 PM,Azad,Mess,03:19 PM,03:40 PM,0,0,12:40 PM,05:10 PM,286.46,77,40.0,Breakfast,1,0
S3347,2026-04-21,07:12 PM,Ganga,Library,0,0,07:04 PM,07:36 PM,05:15 PM,10:03 PM,613.04,165,18.93,None,0,0
S3348,2026-04-05,06:12 PM,Azad,Outside,0,0,0,0,03:26 PM,05:28 PM,158.14,83,10.26,None,1,1
S3349,2026-04-30,07:50 AM,Azad,Mess,07:38 AM,08:27 AM,0,0,05:54 AM,09:12 AM,418.04,200,51.28,Lunch,0,0
S3350,2026-04-18,09:05 PM,Sarojini,Mess,08:30 PM,09:18 PM,0,0,06:37 PM,11:23 PM,487.82,198,59.77,Dinner,0,0
S3351,2026-04-22,03:20 PM,Yamuna,Mess,02:32 PM,03:28 PM,0,0,02:49 PM,06:17 PM,445.74,192,53.55,Lunch,0,0
S3352,2026-04-03,03:32 PM,Azad,Outside,0,0,0,0,10:18 AM,02:17 PM,314.58,58,3.79,None,0,0
S3353,2026-04-24,01:40 AM,Ganga,Outside,0,0,0,0,08:37 PM,11:00 PM,136.9,173,21.29,None,0,0
S3354,2026-04-06,03:09 PM,Yamuna,Library,0,0,02:56 PM,03:42 PM,01:06 PM,04:43 PM,613.72,166,24.27,None,1,0
S3355,2026-04-28,07:54 PM,Azad,Classroom,0,0,0,0,05:04 PM,07:53 PM,115.96,67,8.59,None,1,1
S3356,2026-04-16,08:46 PM,Azad,Library,0,0,07:58 PM,09:11 PM,07:01 PM,09:52 PM,827.01,85,10.43,None,0,0
S3357,2026-04-26,08:15 PM,Sarojini,Hostel,0,0,0,0,05:33 PM,09:10 PM,1350.99,40,22.87,None,0,0
S3358,2026-04-02,09:58 PM,Rajendra,Library,0,0,09:58 PM,10:32 PM,09:05 PM,11:59 PM,588.02,149,23.43,None,0,0
S3359,2026-04-12,08:17 PM,Yamuna,Library,0,0,07:57 PM,08:51 PM,05:42 PM,10:54 PM,566.72,42,12.16,None,0,0
S3360,2026-04-19,02:50 PM,Ganga,Library,0,0,02:11 PM,03:24 PM,01:18 PM,03:22 PM,647.42,180,29.74,None,0,0
S3361,2026-04-07,11:09 AM,Azad,Mess,10:32 AM,11:19 AM,0,0,09:28 AM,12:56 PM,381.77,47,25.06,Dinner,1,0
S3362,2026-04-07,04:38 PM,Sarojini,Library,0,0,04:06 PM,05:27 PM,02:58 PM,05:08 PM,439.74,34,18.07,None,1,1
S3363,2026-04-09,03:54 PM,Azad,Library,0,0,02:48 PM,05:21 PM,01:39 PM,06:05 PM,570.05,175,32.34,None,1,0
S3364,2026-04-27,10:47 PM,Azad,Library,0,0,08:56 PM,10:53 PM,08:31 PM,11:50 PM,875.54,165,34.24,None,0,0
S3365,2026-04-26,07:14 AM,Sarojini,Hostel,0,0,0,0,04:23 AM,08:32 AM,299.59,119,23.48,None,0,0
S3366,2026-04-09,10:57 AM,Azad,Mess,10:53 AM,11:14 AM,0,0,08:27 AM,12:00 PM,458.19,65,36.64,Dinner,1,1
S3367,2026-04-20,10:41 AM,Sarojini,Mess,09:59 AM,10:52 AM,0,0,10:02 AM,11:27 AM,515.13,43,29.42,Dinner,1,1
S3368,2026-04-05,04:49 PM,Sarojini,Mess,04:22 PM,05:08 PM,0,0,03:38 PM,05:50 PM,395.77,194,55.66,Breakfast,0,0
S3369,2026-04-02,02:51 AM,Azad,Hostel,0,0,0,0,10:10 AM,12:39 PM,147.16,146,37.46,None,0,0
S3370,2026-04-29,04:52 PM,Yamuna,Classroom,0,0,0,0,09:38 AM,02:21 PM,398.95,19,1.33,None,1,0
S3371,2026-04-02,09:23 PM,Azad,Classroom,0,0,0,0,12:52 AM,04:53 AM,266.15,177,12.33,None,1,0
S3372,2026-04-19,10:44 AM,Yamuna,Library,0,0,09:51 AM,11:08 AM,09:31 AM,01:43 PM,638.3,131,30.24,None,0,0
S3373,2026-04-08,04:51 PM,Sarojini,Mess,04:11 PM,05:00 PM,0,0,03:38 PM,07:25 PM,422.37,198,50.11,Breakfast,1,1
S3374,2026-04-01,08:16 PM,Sarojini,Hostel,0,0,0,0,11:08 AM,03:52 PM,311.59,178,33.67,None,0,0
S3375,2026-04-27,03:51 PM,Ganga,Library,0,0,03:48 PM,04:36 PM,01:04 PM,04:26 PM,524.82,95,21.81,None,0,0
S3376,2026-04-28,08:57 AM,Azad,Hostel,0,0,0,0,04:31 PM,08:11 PM,257.27,65,18.99,None,0,0
S3377,2026-04-29,04:12 PM,Ganga,Mess,04:04 PM,05:00 PM,0,0,02:57 PM,06:59 PM,550.07,136,43.79,Dinner,0,0
S3378,2026-04-07,11:18 AM,Azad,Classroom,0,0,0,0,03:52 PM,06:43 PM,162.43,127,9.3,None,1,1
S3379,2026-04-25,03:00 AM,Rajendra,Hostel,0,0,0,0,11:53 AM,03:59 PM,389.74,31,26.44,None,1,0
S3380,2026-04-12,08:40 AM,Sarojini,Mess,08:38 AM,09:31 AM,0,0,06:21 AM,11:02 AM,400.04,161,35.49,Breakfast,0,0
S3381,2026-04-18,07:40 AM,Ganga,Mess,07:35 AM,08:11 AM,0,0,06:14 AM,09:27 AM,466.37,113,39.84,Breakfast,0,0
S3382,2026-04-08,08:22 AM,Sarojini,Hostel,0,0,0,0,09:33 PM,11:37 PM,1335.83,47,23.17,None,0,0
S3383,2026-04-05,05:39 PM,Yamuna,Classroom,0,0,0,0,02:21 PM,04:56 PM,171.27,91,9.64,None,1,0
S3384,2026-04-28,06:16 PM,Ganga,Library,0,0,05:30 PM,08:28 PM,04:48 PM,07:27 PM,1026.58,111,24.02,None,0,0
S3385,2026-04-08,01:22 PM,Ganga,Mess,12:58 PM,01:29 PM,0,0,10:37 AM,02:16 PM,264.92,158,62.69,Breakfast,1,0
S3386,2026-04-24,06:52 AM,Rajendra,Classroom,0,0,0,0,03:56 PM,06:42 PM,346.23,108,7.07,None,1,1
S3387,2026-04-20,02:00 PM,Rajendra,Mess,01:50 PM,02:25 PM,0,0,11:14 AM,02:57 PM,623.06,79,29.05,Breakfast,0,0
S3388,2026-04-05,12:03 PM,Ganga,Library,0,0,11:31 AM,02:15 PM,10:00 AM,01:49 PM,867.63,153,19.87,None,1,0
S3389,2026-04-05,08:59 AM,Azad,Mess,08:27 AM,09:22 AM,0,0,07:55 AM,10:58 AM,251.0,154,45.26,Breakfast,0,0
S3390,2026-04-17,11:40 AM,Azad,Library,0,0,09:37 AM,12:23 PM,09:09 AM,02:23 PM,619.83,69,11.27,None,1,0
S3391,2026-04-14,02:56 PM,Ganga,Library,0,0,02:09 PM,04:03 PM,01:51 PM,04:58 PM,632.83,42,9.49,None,1,0
S3392,2026-04-04,03:42 PM,Azad,Library,0,0,03:12 PM,03:43 PM,02:51 PM,04:31 PM,813.06,159,22.6,None,1,0
S3393,2026-04-23,01:07 AM,Azad,Hostel,0,0,0,0,01:26 AM,04:53 AM,361.56,187,41.74,None,0,0
S3394,2026-04-11,06:56 PM,Ganga,Library,0,0,06:43 PM,08:56 PM,05:28 PM,09:47 PM,610.55,12,14.11,None,0,0
S3395,2026-04-10,05:34 AM,Azad,Classroom,0,0,0,0,12:20 PM,04:11 PM,189.3,64,8.81,None,1,0
S3396,2026-04-27,02:58 PM,Azad,Library,0,0,01:41 PM,03:39 PM,02:20 PM,05:19 PM,646.86,24,11.17,None,0,0
S3397,2026-04-09,01:30 PM,Sarojini,Library,0,0,12:17 PM,02:53 PM,10:37 AM,02:39 PM,466.42,25,8.04,None,0,0
S3398,2026-04-03,07:29 PM,Ganga,Mess,07:23 PM,08:21 PM,0,0,05:04 PM,08:10 PM,530.63,27,34.17,Dinner,0,0
S3399,2026-04-10,12:27 PM,Rajendra,Mess,12:10 PM,12:48 PM,0,0,10:50 AM,02:10 PM,511.23,96,35.14,Dinner,1,0
S3400,2026-04-05,02:34 AM,Azad,Classroom,0,0,0,0,01:27 AM,06:43 AM,332.7,17,2.47,None,1,0
S3401,2026-04-29,10:17 AM,Rajendra,Library,0,0,10:16 AM,10:53 AM,07:51 AM,11:34 AM,499.38,10,15.82,None,1,1
S3402,2026-04-18,01:59 PM,Ganga,Outside,0,0,0,0,06:02 AM,09:19 AM,369.37,132,13.6,None,0,0
S3403,2026-04-10,10:56 AM,Sarojini,Library,0,0,10:06 AM,12:15 PM,10:20 AM,12:53 PM,879.14,41,13.64,None,0,0
S3404,2026-04-22,08:05 PM,Azad,Mess,07:44 PM,08:21 PM,0,0,05:53 PM,08:46 PM,550.13,51,46.12,Lunch,0,0
S3405,2026-04-25,08:44 PM,Ganga,Mess,08:38 PM,09:28 PM,0,0,07:39 PM,10:46 PM,420.28,194,55.61,Dinner,0,0
S3406,2026-04-26,08:11 PM,Sarojini,Mess,07:22 PM,08:21 PM,0,0,06:43 PM,09:03 PM,623.5,138,30.63,Dinner,0,0
S3407,2026-04-04,11:28 AM,Rajendra,Mess,10:45 AM,11:45 AM,0,0,08:53 AM,01:32 PM,491.59,151,40.38,Lunch,1,0
S3408,2026-04-26,11:40 PM,Ganga,Library,0,0,10:34 PM,11:59 PM,10:17 PM,11:22 PM,729.13,189,27.95,None,0,0
S3409,2026-04-11,03:05 AM,Yamuna,Classroom,0,0,0,0,09:21 PM,11:48 PM,151.08,53,6.71,None,1,0
S3410,2026-04-11,12:43 AM,Azad,Hostel,0,0,0,0,12:07 AM,02:54 AM,179.66,20,21.55,None,0,0
S3411,2026-04-18,04:09 PM,Azad,Library,0,0,03:22 PM,05:05 PM,03:03 PM,04:49 PM,680.38,175,26.6,None,0,0
S3412,2026-04-17,07:53 PM,Azad,Library,0,0,07:05 PM,08:22 PM,06:50 PM,08:36 PM,528.08,54,19.41,None,0,0
S3413,2026-04-27,06:22 PM,Yamuna,Hostel,0,0,0,0,05:17 AM,09:06 AM,275.22,116,18.63,None,0,0
S3414,2026-04-11,07:25 PM,Rajendra,Mess,06:58 PM,07:44 PM,0,0,05:46 PM,08:11 PM,549.19,88,41.05,Dinner,0,0
S3415,2026-04-09,10:59 PM,Rajendra,Library,0,0,10:43 PM,11:59 PM,08:42 PM,11:37 PM,653.28,119,22.16,None,0,0
S3416,2026-04-11,07:32 AM,Yamuna,Outside,0,0,0,0,01:19 AM,04:53 AM,190.55,119,9.15,None,0,0
S3417,2026-04-13,11:59 AM,Rajendra,Mess,11:05 AM,12:02 PM,0,0,10:24 AM,02:57 PM,605.25,176,55.54,Dinner,1,0
