Student_ID,Date,Time,Bhawan,Location,Mess_Entry_Time,Mess_Exit_Time,Library_Entry_Time,Library_Exit_Time,Leaves_Hostel,Back_Hostel,WiFi_MB,Active_Users,Electricity_Usage,Food_Category,Attendance,Auto_Taken
S2651,2026-04-29,06:27 PM,Rajendra,Library,0,0,05:36 PM,08:04 PM,05:28 PM,08:14 PM,525.83,80,20.33,None,0,0
S2652,2026-04-24,04:43 PM,Azad,Classroom,0,0,0,0,04:09 PM,06:15 PM,193.17,97,5.89,None,1,1
S2653,2026-04-10,08:02 PM,Rajendra,Library,0,0,06:21 PM,08:59 PM,06:07 PM,09:16 PM,745.12,29,16.93,None,0,0
S2654,2026-04-19,01:33 PM,Ganga,Library,0,0,12:25 PM,03:15 PM,12:12 PM,03:35 PM,782.36,195,20.44,None,1,0
S2655,2026-04-15,03:02 PM,Yamuna,Library,0,0,02:35 PM,05:17 PM,02:11 PM,05:58 PM,585.65,40,16.39,None,0,0
S2656,2026-04-01,03:20 PM,Azad,Mess,02:46 PM,03:31 PM,0,0,0,0,472.16,196,48.72,Lunch,0,0
S2657,2026-04-12,10:18 AM,Yamuna,Mess,09:53 AM,10:18 AM,0,0,0,0,555.87,161,49.61,Breakfast,1,1
S2658,2026-04-16,07:41 AM,Azad,Mess,07:18 AM,07:51 AM,0,0,0,0,620.68,118,41.96,Breakfast,0,0
S2659,2026-04-18,10:18 AM,Ganga,Mess,09:59 AM,10:53 AM,0,0,0,0,436.88,152,30.75,Breakfast,0,0
S2660,2026-04-24,08:26 PM,Ganga,Mess,08:02 PM,08:49 PM,0,0,0,0,422.28,120,48.86,Dinner,0,0
S2661,2026-05-01,08:28 PM,Ganga,Outside,0,0,0,0,07:58 PM,09:38 PM,242.13,32,3.86,None,0,0
S2662,2026-04-23,08:57 PM,Yamuna,Mess,08:37 PM,09:22 PM,0,0,0,0,376.78,53,29.05,Dinner,0,0
S2663,2026-04-02,01:39 PM,Ganga,Mess,01:24 PM,02:10 PM,0,0,0,0,490.09,41,34.53,Lunch,0,0
S2664,2026-04-18,12:04 AM,Rajendra,Outside,0,0,0,0,0,01:40 AM,213.23,103,8.62,None,0,0
S2665,2026-04-17,09:08 AM,Rajendra,Mess,08:36 AM,09:26 AM,0,0,0,0,334.55,108,46.67,Breakfast,0,0
S2666,2026-04-15,03:53 AM,Yamuna,Outside,0,0,0,0,02:26 AM,05:51 AM,100.29,63,7.34,None,0,0
S2667,2026-04-06,02:52 PM,Azad,Mess,02:41 PM,03:04 PM,0,0,0,0,499.18,65,36.29,Lunch,1,0
S2668,2026-04-27,08:40 PM,Azad,Mess,08:36 PM,09:04 PM,0,0,0,0,492.97,190,52.82,Dinner,0,0
S2669,2026-04-25,06:42 AM,Rajendra,Outside,0,0,0,0,05:23 AM,07:42 AM,352.04,124,9.26,None,0,0
S2670,2026-04-13,01:51 PM,Azad,Mess,01:28 PM,02:01 PM,0,0,0,0,482.9,173,49.07,Lunch,1,0
S2671,2026-04-03,05:17 PM,Sarojini,Library,0,0,03:56 PM,05:37 PM,03:39 PM,06:24 PM,1004.01,14,12.02,None,0,0
S2672,2026-04-21,06:29 AM,Yamuna,Outside,0,0,0,0,05:19 AM,09:10 AM,259.11,55,7.94,None,0,0
S2673,2026-05-01,11:43 PM,Yamuna,Outside,0,0,0,0,09:43 PM,11:59 PM,299.67,81,10.05,None,0,0
S2674,2026-04-26,12:33 PM,Sarojini,Mess,12:19 PM,12:39 PM,0,0,0,0,495.84,34,37.65,Lunch,0,0
S2675,2026-04-11,01:19 PM,Yamuna,Mess,12:54 PM,01:51 PM,0,0,0,0,488.45,74,35.36,Lunch,0,0
S2676,2026-04-09,07:27 PM,Yamuna,Outside,0,0,0,0,05:48 PM,10:26 PM,236.61,167,19.52,None,0,0
S2677,2026-04-02,01:13 PM,Yamuna,Outside,0,0,0,0,12:04 PM,02:40 PM,364.62,49,5.56,None,0,0
S2678,2026-04-22,07:34 AM,Sarojini,Mess,07:23 AM,08:02 AM,0,0,0,0,283.74,118,42.55,Breakfast,0,0
S2679,2026-04-03,05:18 PM,Azad,Library,0,0,05:07 PM,06:10 PM,04:54 PM,06:58 PM,967.35,122,19.95,None,0,0
S2680,2026-04-12,08:43 PM,Ganga,Library,0,0,07:54 PM,10:47 PM,07:43 PM,11:19 PM,636.11,103,25.4,None,0,0
S2681,2026-05-01,10:18 PM,Azad,Library,0,0,09:27 PM,11:12 PM,08:57 PM,11:36 PM,598.39,42,11.48,None,0,0
S2682,2026-04-21,10:47 PM,Ganga,Library,0,0,10:10 PM,11:59 PM,10:04 PM,11:59 PM,979.18,122,22.45,None,0,0
S2683,2026-04-04,10:22 PM,Yamuna,Mess,09:46 PM,10:29 PM,0,0,0,0,345.38,193,60.34,Dinner,0,0
S2684,2026-04-01,04:30 AM,Yamuna,Outside,0,0,0,0,03:45 AM,06:11 AM,347.83,127,14.1,None,0,0
S2685,2026-04-17,06:30 AM,Yamuna,Hostel,0,0,0,0,0,0,364.97,176,33.33,None,0,0
S2686,2026-04-05,07:26 PM,Rajendra,Mess,07:19 PM,08:15 PM,0,0,0,0,604.59,157,42.06,Dinner,0,0
S2687,2026-04-04,02:28 PM,Ganga,Library,0,0,01:50 PM,03:58 PM,01:28 PM,04:46 PM,627.19,63,14.27,None,1,0
S2688,2026-04-22,09:14 AM,Sarojini,Mess,09:02 AM,09:40 AM,0,0,0,0,487.18,132,40.63,Breakfast,0,0
S2689,2026-04-16,08:18 PM,Yamuna,Library,0,0,08:12 PM,08:47 PM,07:46 PM,09:02 PM,710.7,56,22.23,None,0,0
S2690,2026-04-21,04:13 PM,Yamuna,Outside,0,0,0,0,03:43 PM,05:30 PM,162.14,199,22.67,None,0,0
S2691,2026-04-16,01:47 PM,Yamuna,Library,0,0,12:06 PM,02:30 PM,11:56 AM,02:46 PM,618.54,116,29.9,None,0,0
S2692,2026-04-29,08:10 AM,Yamuna,Classroom,0,0,0,0,07:58 AM,09:33 AM,155.94,29,2.68,None,1,1
S2693,2026-04-25,12:08 PM,Sarojini,Library,0,0,11:54 AM,01:33 PM,11:34 AM,02:31 PM,549.34,56,15.31,None,1,0
S2694,2026-04-09,12:26 PM,Yamuna,Library,0,0,11:15 AM,12:31 PM,10:50 AM,12:51 PM,603.31,79,26.44,None,1,0
S2695,2026-04-26,01:29 PM,Azad,Library,0,0,01:21 PM,02:57 PM,01:12 PM,03:50 PM,739.44,190,27.39,None,1,0
S2696,2026-04-22,11:38 PM,Rajendra,Library,0,0,10:31 PM,11:59 PM,10:01 PM,11:59 PM,687.61,182,38.13,None,0,0
S2697,2026-04-06,04:56 AM,Yamuna,Hostel,0,0,0,0,0,0,353.13,142,27.98,None,0,0
S2698,2026-04-04,09:00 AM,Azad,Mess,08:33 AM,09:07 AM,0,0,0,0,385.99,95,31.5,Breakfast,1,1
S2699,2026-04-12,09:45 AM,Sarojini,Mess,09:15 AM,10:15 AM,0,0,0,0,494.46,200,49.85,Breakfast,1,1
S2700,2026-04-03,10:50 AM,Rajendra,Library,0,0,09:58 AM,11:29 AM,09:32 AM,11:51 AM,716.85,138,18.96,None,1,1
S2701,2026-04-21,03:54 AM,Sarojini,Hostel,0,0,0,0,0,0,223.42,108,27.47,None,0,0
S2702,2026-04-22,03:35 PM,Yamuna,Outside,0,0,0,0,01:36 PM,05:17 PM,259.76,99,8.87,None,0,0
S2703,2026-04-19,08:21 AM,Rajendra,Mess,08:06 AM,09:04 AM,0,0,0,0,257.49,32,40.64,Breakfast,0,0
S2704,2026-04-24,12:34 PM,Ganga,Library,0,0,12:27 PM,03:26 PM,12:02 PM,03:42 PM,575.95,179,21.03,None,0,0
S2705,2026-04-29,05:36 PM,Sarojini,Library,0,0,03:33 PM,05:57 PM,03:23 PM,06:39 PM,697.8,97,21.57,None,0,0
S2706,2026-04-15,03:29 PM,Azad,Library,0,0,02:22 PM,03:41 PM,02:14 PM,04:24 PM,815.41,164,19.35,None,0,0
S2707,2026-04-10,03:23 PM,Sarojini,Library,0,0,02:30 PM,05:11 PM,02:10 PM,05:43 PM,849.78,93,25.93,None,1,0
S2708,2026-04-27,01:58 PM,Yamuna,Mess,01:09 PM,02:04 PM,0,0,0,0,311.72,80,27.32,Lunch,1,0
S2709,2026-04-19,12:36 AM,Ganga,Hostel,0,0,0,0,0,0,381.1,174,34.42,None,0,0
S2710,2026-04-23,10:17 PM,Yamuna,Hostel,0,0,0,0,0,0,1221.27,27,12.92,None,0,0
S2711,2026-04-18,07:46 PM,Azad,Mess,07:26 PM,08:10 PM,0,0,0,0,543.14,188,42.78,Dinner,0,0
S2712,2026-04-30,08:17 AM,Rajendra,Mess,07:41 AM,08:34 AM,0,0,0,0,452.16,148,37.96,Breakfast,0,0
S2713,2026-04-17,07:57 AM,Sarojini,Mess,07:19 AM,08:00 AM,0,0,0,0,577.25,39,38.37,Breakfast,0,0
S2714,2026-04-13,05:23 PM,Ganga,Outside,0,0,0,0,03:31 PM,06:32 PM,298.09,112,12.65,None,0,0
S2715,2026-04-17,01:00 AM,Yamuna,Hostel,0,0,0,0,0,0,174.11,20,22.65,None,0,0
S2716,2026-04-05,10:00 AM,Sarojini,Mess,09:46 AM,10:10 AM,0,0,0,0,447.79,82,41.29,Breakfast,1,1
S2717,2026-05-01,02:51 PM,Ganga,Library,0,0,02:15 PM,04:39 PM,01:55 PM,05:37 PM,659.65,167,28.55,None,1,0
S2718,2026-04-21,08:06 PM,Azad,Library,0,0,06:56 PM,08:12 PM,06:31 PM,09:08 PM,1041.97,75,16.99,None,0,0
S2719,2026-04-30,09:14 AM,Yamuna,Mess,08:41 AM,09:20 AM,0,0,0,0,525.13,64,40.74,Breakfast,1,1
S2720,2026-04-23,04:20 PM,Yamuna,Library,0,0,04:17 PM,06:14 PM,03:50 PM,06:53 PM,584.97,123,24.52,None,0,0
S2721,2026-04-04,12:47 PM,Yamuna,Classroom,0,0,0,0,12:25 PM,01:28 PM,190.76,129,7.51,None,1,0
S2722,2026-04-22,12:22 PM,Azad,Classroom,0,0,0,0,11:55 AM,02:15 PM,370.02,191,22.46,None,1,0
S2723,2026-04-29,02:33 PM,Sarojini,Outside,0,0,0,0,01:48 PM,05:24 PM,270.77,75,5.74,None,1,0
S2724,2026-04-08,08:12 PM,Azad,Outside,0,0,0,0,06:55 PM,11:07 PM,262.2,62,9.09,None,0,0
S2725,2026-04-10,01:46 PM,Rajendra,Mess,01:24 PM,01:48 PM,0,0,0,0,503.58,25,22.98,Lunch,0,0
S2726,2026-04-07,10:53 AM,Yamuna,Library,0,0,10:49 AM,11:26 AM,10:32 AM,12:20 PM,692.84,108,19.72,None,0,0
S2727,2026-04-15,12:37 AM,Yamuna,Outside,0,0,0,0,12:04 AM,02:34 AM,322.47,25,1.82,None,0,0
S2728,2026-04-26,07:11 AM,Yamuna,Mess,07:10 AM,07:36 AM,0,0,0,0,416.06,186,43.6,Breakfast,0,0
S2729,2026-04-10,08:05 PM,Rajendra,Mess,08:02 PM,08:47 PM,0,0,0,0,392.57,48,35.83,Dinner,0,0
S2730,2026-04-02,08:49 AM,Yamuna,Classroom,0,0,0,0,08:12 AM,09:41 AM,149.92,185,12.87,None,1,1
S2731,2026-04-08,02:39 PM,Rajendra,Hostel,0,0,0,0,0,0,351.07,89,19.48,None,0,0
S2732,2026-04-21,02:22 PM,Azad,Library,0,0,01:59 PM,02:46 PM,01:52 PM,03:25 PM,700.12,115,23.23,None,0,0
S2733,2026-04-15,02:00 PM,Ganga,Mess,01:39 PM,02:37 PM,0,0,0,0,550.01,83,42.54,Lunch,0,0
S2734,2026-04-23,04:47 PM,Ganga,Library,0,0,04:18 PM,05:55 PM,04:10 PM,06:44 PM,754.8,158,29.9,None,0,0
S2735,2026-04-07,11:48 AM,Rajendra,Library,0,0,09:30 AM,11:54 AM,09:21 AM,12:14 PM,577.28,12,7.15,None,1,0
S2736,2026-04-12,07:35 AM,Sarojini,Mess,07:31 AM,08:06 AM,0,0,0,0,491.57,49,38.35,Breakfast,0,0
S2737,2026-04-01,06:29 PM,Sarojini,Classroom,0,0,0,0,06:15 PM,07:36 PM,351.89,148,11.07,None,1,1
S2738,2026-04-16,08:30 PM,Sarojini,Library,0,0,07:38 PM,09:18 PM,07:17 PM,09:28 PM,821.64,90,16.15,None,0,0
S2739,2026-04-12,10:17 AM,Azad,Classroom,0,0,0,0,09:39 AM,11:51 AM,342.85,157,12.25,None,1,1
S2740,2026-04-24,04:55 PM,Azad,Library,0,0,04:03 PM,06:48 PM,03:35 PM,07:42 PM,618.29,170,31.31,None,1,1
S2741,2026-04-13,08:34 AM,Sarojini,Mess,07:50 AM,08:50 AM,0,0,0,0,542.8,46,44.89,Breakfast,0,0
S2742,2026-04-28,04:55 PM,Rajendra,Hostel,0,0,0,0,0,0,398.94,94,21.79,None,0,0
S2743,2026-04-11,02:58 PM,Sarojini,Library,0,0,02:40 PM,05:08 PM,02:31 PM,05:22 PM,611.38,123,18.29,None,0,0
S2744,2026-04-28,03:25 PM,Ganga,Library,0,0,01:08 PM,04:04 PM,01:00 PM,04:48 PM,1017.1,16,7.84,None,1,0
S2745,2026-04-02,08:03 PM,Rajendra,Mess,07:56 PM,08:37 PM,0,0,0,0,429.92,151,60.64,Dinner,0,0
S2746,2026-04-01,01:28 AM,Azad,Hostel,0,0,0,0,0,0,347.88,14,12.33,None,0,0
S2747,2026-04-24,08:07 AM,Yamuna,Mess,08:07 AM,08:35 AM,0,0,0,0,575.26,189,41.27,Breakfast,0,0
S2748,2026-04-28,01:42 PM,Azad,Mess,01:16 PM,02:06 PM,0,0,0,0,613.15,30,37.32,Lunch,0,0
S2749,2026-04-05,01:49 PM,Rajendra,Outside,0,0,0,0,12:00 PM,04:44 PM,182.83,160,12.27,None,0,0
S2750,2026-04-19,12:56 PM,Sarojini,Library,0,0,12:25 PM,12:56 PM,12:20 PM,01:32 PM,708.53,157,20.44,None,1,0
S2751,2026-04-01,01:38 PM,Rajendra,Classroom,0,0,0,0,01:04 PM,02:26 PM,173.37,77,3.99,None,1,0
S2752,2026-04-09,08:01 AM,Rajendra,Mess,07:41 AM,08:26 AM,0,0,0,0,480.26,193,49.19,Breakfast,0,0
S2753,2026-04-17,06:45 PM,Yamuna,Library,0,0,06:38 PM,08:16 PM,06:28 PM,08:26 PM,565.34,173,26.54,None,0,0
S2754,2026-04-09,07:35 PM,Azad,Mess,07:07 PM,08:00 PM,0,0,0,0,499.92,145,31.95,Dinner,0,0
S2755,2026-04-22,10:25 AM,Sarojini,Library,0,0,10:05 AM,11:45 AM,09:38 AM,12:25 PM,985.61,36,16.24,None,1,1
S2756,2026-04-19,05:07 AM,Sarojini,Hostel,0,0,0,0,0,0,324.79,142,31.62,None,0,0
S2757,2026-04-14,04:54 AM,Rajendra,Hostel,0,0,0,0,0,0,229.6,54,26.1,None,0,0
S2758,2026-04-16,08:33 AM,Rajendra,Mess,08:18 AM,09:02 AM,0,0,0,0,394.31,191,43.48,Breakfast,0,0
S2759,2026-04-30,11:24 PM,Yamuna,Library,0,0,10:13 PM,11:56 PM,10:02 PM,11:59 PM,468.33,88,18.71,None,0,0
S2760,2026-04-11,04:56 PM,Ganga,Library,0,0,04:27 PM,05:38 PM,04:12 PM,05:57 PM,802.85,128,18.56,None,1,1
S2761,2026-04-10,07:44 PM,Yamuna,Mess,07:15 PM,08:06 PM,0,0,0,0,556.63,59,28.54,Dinner,0,0
S2762,2026-04-11,01:48 PM,Sarojini,Mess,01:39 PM,02:17 PM,0,0,0,0,431.65,109,34.87,Lunch,0,0
S2763,2026-04-17,12:45 PM,Azad,Library,0,0,11:29 AM,01:32 PM,11:07 AM,01:47 PM,862.04,115,22.95,None,1,0
S2764,2026-04-17,06:57 PM,Rajendra,Classroom,0,0,0,0,06:32 PM,08:46 PM,348.93,137,6.86,None,1,1
S2765,2026-04-08,06:00 PM,Yamuna,Hostel,0,0,0,0,0,0,195.48,67,30.11,None,0,0
S2766,2026-05-01,03:32 PM,Ganga,Mess,02:46 PM,03:42 PM,0,0,0,0,371.36,138,54.13,Lunch,1,0
S2767,2026-04-29,06:03 PM,Sarojini,Hostel,0,0,0,0,0,0,370.09,121,33.46,None,0,0
S2768,2026-04-03,07:29 PM,Ganga,Mess,07:02 PM,07:38 PM,0,0,0,0,339.43,91,32.26,Dinner,0,0
S2769,2026-04-28,09:18 PM,Azad,Mess,09:11 PM,09:32 PM,0,0,0,0,472.17,155,46.24,Dinner,0,0
S2770,2026-04-18,11:37 PM,Rajendra,Library,0,0,09:51 PM,11:42 PM,09:41 PM,11:59 PM,669.04,158,31.51,None,0,0
S2771,2026-04-16,07:58 PM,Yamuna,Library,0,0,07:06 PM,09:04 PM,06:37 PM,09:40 PM,633.94,116,23.84,None,0,0
S2772,2026-04-12,09:02 PM,Sarojini,Mess,08:21 PM,09:09 PM,0,0,0,0,444.17,171,51.07,Dinner,0,0
S2773,2026-04-15,12:45 AM,Ganga,Hostel,0,0,0,0,0,0,105.58,84,22.0,None,0,0
S2774,2026-04-27,09:20 PM,Rajendra,Outside,0,0,0,0,08:01 PM,11:59 PM,337.78,132,14.96,None,0,0
S2775,2026-04-23,11:08 AM,Sarojini,Outside,0,0,0,0,09:52 AM,12:50 PM,331.37,200,12.43,None,1,0
S2776,2026-04-08,08:32 PM,Ganga,Mess,08:13 PM,08:33 PM,0,0,0,0,509.6,157,35.35,Dinner,0,0
S2777,2026-04-09,01:15 PM,Rajendra,Mess,12:35 PM,01:16 PM,0,0,0,0,417.45,52,27.16,Lunch,0,0
S2778,2026-04-05,03:17 PM,Rajendra,Mess,02:53 PM,03:21 PM,0,0,0,0,592.06,26,35.36,Lunch,1,0
S2779,2026-04-19,09:59 PM,Rajendra,Mess,09:30 PM,10:30 PM,0,0,0,0,406.9,88,31.08,Dinner,0,0
S2780,2026-04-10,03:43 PM,Rajendra,Library,0,0,03:07 PM,05:36 PM,02:51 PM,06:30 PM,773.11,31,11.58,None,0,0
S2781,2026-04-05,06:38 PM,Yamuna,Outside,0,0,0,0,05:04 PM,08:08 PM,351.67,61,7.26,None,0,0
S2782,2026-04-11,01:15 PM,Yamuna,Mess,12:51 PM,01:27 PM,0,0,0,0,554.27,137,53.4,Lunch,1,0
S2783,2026-04-29,12:47 PM,Sarojini,Mess,12:04 PM,12:53 PM,0,0,0,0,325.01,165,33.85,Lunch,1,0
S2784,2026-04-29,09:14 AM,Azad,Mess,08:59 AM,09:34 AM,0,0,0,0,553.98,149,31.9,Breakfast,1,1
S2785,2026-04-29,10:03 AM,Ganga,Library,0,0,09:31 AM,11:58 AM,09:02 AM,12:46 PM,597.16,196,20.39,None,1,1
S2786,2026-04-08,07:08 PM,Rajendra,Mess,07:03 PM,07:31 PM,0,0,0,0,634.27,41,25.45,Dinner,0,0
S2787,2026-04-14,08:52 PM,Ganga,Mess,08:16 PM,09:00 PM,0,0,0,0,450.0,178,49.15,Dinner,0,0
S2788,2026-04-29,08:23 AM,Sarojini,Mess,08:12 AM,08:46 AM,0,0,0,0,433.7,81,41.44,Breakfast,0,0
S2789,2026-04-13,01:02 AM,Rajendra,Outside,0,0,0,0,0,03:59 AM,173.51,115,7.85,None,0,0
S2790,2026-04-19,04:22 PM,Ganga,Classroom,0,0,0,0,04:04 PM,05:16 PM,271.6,39,5.5,None,1,1
S2791,2026-04-05,02:19 PM,Azad,Mess,02:19 PM,03:09 PM,0,0,0,0,585.37,109,30.38,Lunch,1,0
S2792,2026-04-01,10:10 PM,Azad,Mess,09:48 PM,10:11 PM,0,0,0,0,436.32,62,37.7,Dinner,0,0
S2793,2026-04-09,05:33 PM,Sarojini,Library,0,0,04:45 PM,06:21 PM,04:40 PM,06:32 PM,973.48,97,22.72,None,0,0
S2794,2026-04-01,08:09 PM,Ganga,Mess,08:07 PM,09:05 PM,0,0,0,0,378.69,199,49.13,Dinner,0,0
S2795,2026-04-09,08:43 AM,Sarojini,Hostel,0,0,0,0,0,0,366.47,66,21.47,None,0,0
S2796,2026-04-14,02:43 PM,Azad,Library,0,0,01:50 PM,02:46 PM,01:27 PM,03:41 PM,685.99,114,19.89,None,1,0
S2797,2026-04-18,02:12 PM,Ganga,Library,0,0,01:52 PM,03:35 PM,01:44 PM,04:25 PM,916.1,70,21.6,None,0,0
S2798,2026-04-29,01:25 PM,Rajendra,Library,0,0,01:09 PM,01:58 PM,12:55 PM,02:48 PM,763.18,180,24.86,None,1,0
S2799,2026-04-12,02:57 PM,Sarojini,Mess,02:25 PM,02:58 PM,0,0,0,0,552.6,25,41.26,Lunch,0,0
S2800,2026-04-28,09:22 PM,Yamuna,Mess,08:51 PM,09:30 PM,0,0,0,0,433.47,33,22.48,Dinner,0,0
S2801,2026-04-22,11:37 AM,Ganga,Library,0,0,11:19 AM,11:56 AM,10:51 AM,12:14 PM,793.21,146,35.83,None,1,0
S2802,2026-04-20,03:51 PM,Ganga,Library,0,0,01:24 PM,03:52 PM,01:09 PM,04:46 PM,742.99,90,13.96,None,0,0
S2803,2026-04-29,11:16 PM,Yamuna,Library,0,0,10:15 PM,11:59 PM,10:00 PM,11:59 PM,742.49,189,27.11,None,0,0
S2804,2026-04-04,08:07 AM,Rajendra,Mess,07:52 AM,08:13 AM,0,0,0,0,481.03,36,38.89,Breakfast,0,0
S2805,2026-04-29,07:47 PM,Yamuna,Mess,07:28 PM,08:08 PM,0,0,0,0,501.84,73,27.49,Dinner,0,0
S2806,2026-04-17,09:34 AM,Rajendra,Mess,09:08 AM,09:58 AM,0,0,0,0,371.19,182,55.55,Breakfast,1,1
S2807,2026-04-11,04:31 PM,Yamuna,Library,0,0,04:10 PM,05:45 PM,04:05 PM,06:28 PM,602.73,48,9.93,None,1,1
S2808,2026-04-19,01:17 PM,Yamuna,Mess,01:15 PM,01:50 PM,0,0,0,0,528.09,33,40.65,Lunch,0,0
S2809,2026-04-02,02:53 PM,Sarojini,Mess,02:39 PM,03:06 PM,0,0,0,0,261.69,38,38.55,Lunch,0,0
S2810,2026-04-14,01:23 PM,Azad,Library,0,0,12:52 PM,01:28 PM,12:35 PM,01:48 PM,640.9,114,19.7,None,0,0
S2811,2026-04-22,12:53 PM,Azad,Library,0,0,12:40 PM,02:44 PM,12:20 PM,03:28 PM,1032.93,98,21.29,None,0,0
S2812,2026-04-10,03:53 PM,Sarojini,Library,0,0,03:36 PM,04:39 PM,03:06 PM,05:03 PM,818.79,108,23.95,None,1,0
S2813,2026-04-12,09:46 AM,Rajendra,Library,0,0,09:06 AM,09:53 AM,08:54 AM,10:27 AM,636.93,153,18.05,None,1,1
S2814,2026-04-19,09:04 AM,Azad,Mess,08:40 AM,09:34 AM,0,0,0,0,382.54,134,44.99,Breakfast,0,0
S2815,2026-04-07,12:59 PM,Azad,Mess,12:37 PM,01:20 PM,0,0,0,0,436.05,30,42.25,Lunch,1,0
S2816,2026-04-05,09:59 AM,Rajendra,Library,0,0,09:27 AM,10:55 AM,09:14 AM,11:06 AM,898.78,195,30.57,None,1,1
S2817,2026-04-07,09:22 PM,Sarojini,Mess,08:29 PM,09:23 PM,0,0,0,0,388.61,177,54.47,Dinner,0,0
S2818,2026-04-03,07:08 PM,Ganga,Library,0,0,06:57 PM,09:02 PM,06:40 PM,09:36 PM,650.87,131,18.92,None,0,0
S2819,2026-04-11,09:06 PM,Azad,Mess,08:53 PM,09:14 PM,0,0,0,0,425.52,48,38.05,Dinner,0,0
S2820,2026-04-06,01:53 PM,Yamuna,Library,0,0,12:12 PM,02:38 PM,11:55 AM,02:58 PM,889.31,55,17.7,None,1,0
S2821,2026-04-14,03:43 PM,Yamuna,Outside,0,0,0,0,02:30 PM,05:02 PM,318.48,39,2.27,None,0,0
S2822,2026-05-01,01:26 PM,Sarojini,Library,0,0,12:48 PM,01:35 PM,12:41 PM,02:01 PM,847.7,74,17.58,None,0,0
S2823,2026-04-10,06:52 PM,Yamuna,Classroom,0,0,0,0,06:15 PM,07:30 PM,312.69,180,18.21,None,1,1
S2824,2026-04-11,01:54 PM,Rajendra,Mess,01:01 PM,01:56 PM,0,0,0,0,575.82,46,35.78,Lunch,1,0
S2825,2026-04-16,09:51 PM,Sarojini,Library,0,0,09:15 PM,09:53 PM,09:06 PM,10:07 PM,728.79,151,23.82,None,0,0
S2826,2026-04-05,10:27 PM,Azad,Library,0,0,09:47 PM,11:52 PM,09:35 PM,11:59 PM,778.57,109,20.75,None,0,0
S2827,2026-04-15,01:49 PM,Yamuna,Mess,01:23 PM,01:55 PM,0,0,0,0,506.79,156,45.59,Lunch,1,0
S2828,2026-04-24,07:47 AM,Ganga,Mess,07:02 AM,07:52 AM,0,0,0,0,548.72,48,28.02,Breakfast,0,0
S2829,2026-04-02,03:01 AM,Ganga,Outside,0,0,0,0,02:25 AM,05:59 AM,229.22,27,2.23,None,0,0
S2830,2026-04-17,11:29 PM,Ganga,Library,0,0,10:32 PM,11:59 PM,10:15 PM,11:59 PM,724.36,17,8.62,None,0,0
S2831,2026-04-14,02:47 PM,Yamuna,Library,0,0,02:24 PM,03:23 PM,01:56 PM,04:19 PM,621.41,158,31.43,None,1,0
S2832,2026-04-14,10:19 PM,Ganga,Hostel,0,0,0,0,0,0,1198.26,35,24.13,None,0,0
S2833,2026-04-10,10:33 AM,Yamuna,Mess,09:55 AM,10:36 AM,0,0,0,0,494.65,117,45.42,Breakfast,1,1
S2834,2026-04-08,02:07 PM,Rajendra,Mess,01:56 PM,02:45 PM,0,0,0,0,547.79,61,43.79,Lunch,1,0
S2835,2026-04-26,01:20 PM,Yamuna,Library,0,0,12:58 PM,01:30 PM,12:47 PM,02:01 PM,565.42,109,18.68,None,1,0
S2836,2026-04-10,01:36 PM,Azad,Library,0,0,12:37 PM,03:28 PM,12:25 PM,04:09 PM,720.67,176,25.3,None,0,0
S2837,2026-04-23,07:44 PM,Sarojini,Library,0,0,06:10 PM,07:58 PM,05:49 PM,08:49 PM,639.92,196,28.17,None,0,0
S2838,2026-04-12,10:06 PM,Azad,Mess,09:31 PM,10:26 PM,0,0,0,0,344.07,167,49.25,Dinner,0,0
S2839,2026-04-13,04:46 PM,Rajendra,Library,0,0,03:56 PM,06:49 PM,03:32 PM,07:10 PM,661.09,70,16.57,None,0,0
S2840,2026-04-03,09:04 PM,Sarojini,Mess,09:00 PM,09:20 PM,0,0,0,0,467.16,124,33.42,Dinner,0,0
S2841,2026-04-04,08:26 AM,Rajendra,Mess,07:38 AM,08:37 AM,0,0,0,0,528.02,16,30.99,Breakfast,0,0
S2842,2026-04-21,09:35 PM,Yamuna,Library,0,0,07:01 PM,09:38 PM,06:48 PM,10:06 PM,701.25,177,28.03,None,0,0
S2843,2026-04-02,04:14 PM,Ganga,Library,0,0,04:08 PM,04:45 PM,03:44 PM,04:58 PM,677.73,65,18.0,None,0,0
S2844,2026-04-10,08:42 AM,Yamuna,Hostel,0,0,0,0,0,0,213.43,53,16.47,None,0,0
S2845,2026-04-20,05:44 AM,Sarojini,Hostel,0,0,0,0,0,0,263.07,103,32.54,None,0,0
S2846,2026-04-12,10:53 AM,Sarojini,Library,0,0,10:12 AM,11:34 AM,10:05 AM,12:09 PM,935.51,35,17.64,None,1,1
S2847,2026-04-06,07:10 AM,Sarojini,Hostel,0,0,0,0,0,0,183.3,164,43.53,None,0,0
S2848,2026-04-01,04:43 AM,Ganga,Outside,0,0,0,0,03:13 AM,06:20 AM,343.18,167,12.52,None,0,0
S2849,2026-04-18,07:50 PM,Sarojini,Hostel,0,0,0,0,0,0,196.7,62,29.27,None,0,0
S2850,2026-04-13,11:49 AM,Yamuna,Outside,0,0,0,0,10:30 AM,01:25 PM,217.87,104,7.58,None,1,0
S2851,2026-04-06,01:27 PM,Rajendra,Mess,12:56 PM,01:35 PM,0,0,0,0,537.85,25,22.32,Lunch,0,0
